investment_code,CODIGO_UNICO,NUM_ANIO,COD_MES,MTO_DEVEN,MTO_PIM,MTO_PIA,MTO_CERT,MTO_COMPROM,SEC_EJEC,DES_UEP
2500094,2500094,2022,7,427524.45,0,0,24854.49,24854.49,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2022,8,952500.12,0,0,213000.0,181000.0,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2022,9,1466862.78,0,0,255799.43,128975.63,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2022,10,942901.45,0,0,4323736.91,4482056.91,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2022,11,2373338.96,0,0,-2968256.72,-2948766.17,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2022,12,1371503.93,0,0,1389273.19,1389172.52,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2022,0,0.0,31834252,33902745,0.0,0.0,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,1,0.0,0,0,17839136.0,17833952.0,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,2,1925153.82,0,0,262857.58,-111734.27,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,3,1770218.29,0,0,1037054.24,1021321.33,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,4,527347.47,0,0,189786.94,217519.85,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,5,809206.78,0,0,328901.25,314998.25,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,6,484991.38,0,0,837989.53,30842.8,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,7,889964.42,0,0,673147.0,673644.93,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,8,1405438.17,0,0,-6928700.0,-6928700.0,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,9,43206.4,0,0,620023.84,279767.82,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,10,3400298.23,0,0,-982615.33,-473300.19,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,11,76042.98,0,0,-527786.25,24561.37,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,12,4427034.91,0,0,2773774.63,2876028.96,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,0,0.0,16124566,53582138,0.0,0.0,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2024,1,1119906.12,0,0,35284354.0,1240460.79,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,2,869775.89,0,0,24750.0,33855197.88,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,3,491168.53,0,0,-29519416.0,-29519416.0,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,4,455068.14,0,0,4557314.54,-175075.46,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,5,1622439.62,0,0,305607.92,495607.92,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,6,1063646.88,0,0,2102163.84,1101339.8,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,7,530164.7,0,0,-1236258.32,384278.88,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,8,1609129.24,0,0,35825625.88,34942552.6,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,9,7307385.78,0,0,5159718.8,4054502.92,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,10,7531597.43,0,0,-15849921.16,-16908178.52,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,11,4596625.56,0,0,-6737487.13,-1564828.49,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,12,2189475.35,0,0,-505843.34,1480554.52,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2024,0,0.0,29410613,73955397,0.0,0.0,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,1,1581840.23,0,0,96613047.52,95584200.05,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,2,12888785.45,0,0,1426762.76,390482.57,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,3,6574836.34,0,0,40381.66,-49890556.35,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,4,6065524.61,0,0,588249.06,-127558.05,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,5,9019767.23,0,0,-58241217.09,-7363578.72,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,6,10744722.03,0,0,10640330.65,8503602.53,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,7,738327.44,0,0,-3130694.38,726628.18,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,8,1331748.47,0,0,1559610.99,1327321.57,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,9,437073.4,0,0,126489.82,362586.23,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,10,268912.26,0,0,366342.24,476044.18,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,11,197960.11,0,0,-13679.98,-13548.99,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,12,264499.45,0,0,138374.03,138373.82,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,0,0.0,50124651,99560565,0.0,0.0,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2026,1,29058989.67,0,0,30031882.74,29303111.64,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2026,2,1748091.54,0,0,1559883.64,1637857.19,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2026,3,14286310.46,0,0,26426648.62,22919639.25,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2026,4,0.0,0,0,0.0,544349.26,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2026,0,0.0,99836239,88367394,0.0,0.0,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2326359,2326359,2016,10,0.0,0,0,201430.37,0.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2016,0,0.0,201431,0,0.0,0.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2017,6,0.0,0,0,201430.37,0.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2017,9,67171.42,0,0,0.0,201300.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2017,10,131998.69,0,0,0.0,0.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2017,12,9000.0,0,0,9000.0,9000.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2017,0,0.0,213247,0,0.0,0.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2018,2,0.0,0,0,2129.89,0.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2018,3,0.0,0,0,0.0,2129.89,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2018,4,2129.89,0,0,0.0,2129.89,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2018,6,3139.86,0,0,3139.86,3139.86,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2018,10,0.0,0,0,0.0,2947.11,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2018,0,0.0,5270,0,0.0,0.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2222860,2222860,2013,2,341045.47,0,0,1608498.28,1608498.28,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2222860,2222860,2013,3,37640.0,0,0,80000.0,80000.0,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2222860,2222860,2013,4,415736.9,0,0,0.0,415736.9,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2222860,2222860,2013,7,252880.56,0,0,0.0,252880.56,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2222860,2222860,2013,8,499452.92,0,0,0.0,499452.92,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2222860,2222860,2013,0,0.0,1688499,0,0.0,0.0,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2222860,2222860,2014,10,0.0,0,0,131640.0,0.0,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2222860,2222860,2014,11,99382.43,0,0,-32257.57,99382.43,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2222860,2222860,2014,12,30867.38,0,0,30867.38,30867.38,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2222860,2222860,2014,0,0.0,130250,0,0.0,0.0,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2296393,2296393,2015,11,0.0,0,0,256370.5,10212.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2015,12,28986.0,0,0,0.0,47984.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2015,0,0.0,256372,0,0.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,1,27551.2,0,0,211654.95,166896.6,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,2,150846.4,0,0,0.0,41385.5,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,3,17783.8,0,0,121856.05,6175.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,4,65357.1,0,0,200297.2,53999.3,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,5,5405.9,0,0,0.0,10578.02,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,6,11167.0,0,0,0.0,72518.31,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,7,9450.0,0,0,18524.0,22677.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,8,26123.48,0,0,0.0,36762.98,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,9,8493.0,0,0,0.0,50460.95,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,10,21799.1,0,0,-0.97,-45932.7,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,11,34856.28,0,0,0.0,9200.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,12,51817.47,0,0,0.0,5929.77,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,0,0.0,568065,0,0.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2017,2,0.0,0,0,3000.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2017,3,0.0,0,0,134413.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2017,0,0.0,137414,0,0.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2018,2,0.0,0,0,3000.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2018,3,3000.0,0,0,0.0,3000.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2018,8,0.0,0,0,126000.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2018,9,0.0,0,0,0.0,12750.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2018,10,0.0,0,0,0.0,3250.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2018,11,53481.0,0,0,0.0,87973.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2018,12,47720.98,0,0,0.0,13894.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2018,0,0.0,137414,0,0.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2019,4,6825.0,0,0,6825.0,6825.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2019,6,7885.0,0,0,10367.88,10367.88,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2019,7,2482.88,0,0,0.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2019,8,5650.0,0,0,5650.0,5650.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2019,9,2641.0,0,0,2641.0,2641.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2019,12,-341.0,0,0,0.0,-341.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2019,0,0.0,25490,0,0.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2020,2,0.0,0,0,5164.9,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2020,6,3479.9,0,0,0.0,3794.9,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2020,7,1370.0,0,0,0.0,1370.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2020,8,0.0,0,0,0.0,315.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2020,9,315.0,0,0,0.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2020,0,0.0,5165,0,0.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2451789,2451789,2019,7,25000.0,0,0,25000.0,25000.0,301158,MUNICIPALIDAD DISTRITAL DE CALAMARCA
2451789,2451789,2019,0,0.0,25000,0,0.0,0.0,301158,MUNICIPALIDAD DISTRITAL DE CALAMARCA
2451789,2451789,2021,0,0.0,127971,556642,0.0,0.0,301158,MUNICIPALIDAD DISTRITAL DE CALAMARCA
2451789,2451789,2023,0,0.0,0,454308,0.0,0.0,301158,MUNICIPALIDAD DISTRITAL DE CALAMARCA
2127226,2127226,2010,10,34575.36,0,0,0.0,134083.46,300744,MUNICIPALIDAD DISTRITAL DE PALLPATA
2127226,2127226,2010,11,165717.79,0,0,0.0,71998.19,300744,MUNICIPALIDAD DISTRITAL DE PALLPATA
2127226,2127226,2010,12,58320.3,0,0,0.0,52531.8,300744,MUNICIPALIDAD DISTRITAL DE PALLPATA
2127226,2127226,2010,0,0.0,655391,0,0.0,0.0,300744,MUNICIPALIDAD DISTRITAL DE PALLPATA
2127226,2127226,2011,0,0.0,0,10000,0.0,0.0,300744,MUNICIPALIDAD DISTRITAL DE PALLPATA
2060640,2060640,2008,5,249177.0,0,0,0.0,249177.0,156,PROG. NAC. MANEJO DECUENCAS HIDROGRAFICAS Y CONSERVACION DE SUELOS
2060640,2060640,2008,6,21887.5,0,0,0.0,21887.5,156,PROG. NAC. MANEJO DECUENCAS HIDROGRAFICAS Y CONSERVACION DE SUELOS
2060640,2060640,2008,7,3392.5,0,0,0.0,3392.5,156,PROG. NAC. MANEJO DECUENCAS HIDROGRAFICAS Y CONSERVACION DE SUELOS
2060640,2060640,2008,8,10620.91,0,0,0.0,10620.91,156,PROG. NAC. MANEJO DECUENCAS HIDROGRAFICAS Y CONSERVACION DE SUELOS
2060640,2060640,2008,10,117.0,0,0,0.0,117.0,156,PROG. NAC. MANEJO DECUENCAS HIDROGRAFICAS Y CONSERVACION DE SUELOS
2060640,2060640,2008,11,2304.27,0,0,0.0,2304.27,156,PROG. NAC. MANEJO DECUENCAS HIDROGRAFICAS Y CONSERVACION DE SUELOS
2060640,2060640,2008,0,0.0,287500,0,0.0,0.0,156,PROG. NAC. MANEJO DECUENCAS HIDROGRAFICAS Y CONSERVACION DE SUELOS
2335474,2335474,2017,5,4604.86,0,0,4604.86,4604.86,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2017,6,11392.57,0,0,100468.57,12992.57,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2017,7,54267.43,0,0,86367.43,57667.43,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2017,8,97237.74,0,0,167050.74,239918.74,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2017,9,118420.94,0,0,67976.38,111284.38,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2017,10,150052.93,0,0,34212.33,29212.33,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2017,11,22663.84,0,0,8800.0,11300.0,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2017,12,13936.0,0,0,3300.0,5800.0,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2017,0,0.0,478700,0,0.0,0.0,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2018,8,204.0,0,0,204.0,204.0,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2018,10,0.0,0,0,12850.0,12850.0,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2018,12,12850.0,0,0,0.0,0.0,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2018,0,0.0,80309,450590,0.0,0.0,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2494742,2494742,2020,8,60063.9,0,0,172234.67,60063.9,300196,MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL DE RAJAN
2494742,2494742,2020,9,43795.52,0,0,0.0,43795.52,300196,MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL DE RAJAN
2494742,2494742,2020,10,31932.26,0,0,0.0,31932.26,300196,MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL DE RAJAN
2494742,2494742,2020,11,7965.0,0,0,0.0,7965.0,300196,MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL DE RAJAN
2494742,2494742,2020,0,0.0,177956,0,0.0,0.0,300196,MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL DE RAJAN
2512456,2512456,2021,3,35638.2,0,0,49102.07,35638.2,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2021,4,98959.0,0,0,109354.0,109354.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2021,5,63448.8,0,0,169171.65,83553.8,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2021,6,98563.0,0,0,115070.41,110363.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2021,7,15780.0,0,0,5677.5,4780.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2021,8,62218.0,0,0,-1218.28,36953.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2021,9,4000.0,0,0,3102.5,4000.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2021,10,65718.17,0,0,1941.92,65718.17,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2021,11,1382.15,0,0,-5459.45,-3617.85,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2021,12,-12981.0,0,0,-13016.0,-13016.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2021,0,0.0,447215,0,0.0,0.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2022,3,8100.0,0,0,15000.0,15000.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2022,5,-8100.0,0,0,0.0,0.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2022,0,0.0,16200,0,0.0,0.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2024,8,0.0,0,0,26000.0,26000.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2024,0,0.0,30000,0,0.0,0.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2025,1,0.0,0,0,338424.97,0.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2025,2,20000.0,0,0,20000.0,20000.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2025,3,0.0,0,0,11820.0,11820.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2025,4,181561.22,0,0,0.0,335503.85,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2025,5,149008.64,0,0,0.0,0.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2025,8,15703.32,0,0,0.0,0.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2025,9,1050.67,0,0,0.0,0.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2025,12,-1210.45,0,0,0.0,-1210.45,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2025,0,0.0,370340,0,0.0,0.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2178726,2178726,2013,11,20111.45,0,0,33520.0,33519.08,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2013,0,0.0,20112,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2014,3,13407.6,0,0,13407.6,13407.6,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2014,10,235.29,0,0,705.88,705.88,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2014,11,235.3,0,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2014,12,235.29,0,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2014,0,0.0,14115,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2015,1,0.0,0,0,5000.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2015,3,0.0,0,0,0.0,5000.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2015,5,5000.0,0,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2015,0,0.0,5000,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,3,0.73,0,0,2347193.91,5441.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,4,0.0,0,0,30493.54,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,5,350000.0,0,0,158105.95,2261064.77,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,6,0.0,0,0,0.0,116818.7,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,7,5997.94,0,0,0.0,28490.2,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,8,310683.33,0,0,0.0,35045.27,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,9,360264.13,0,0,0.98,152468.93,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,10,292977.72,0,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,11,484538.72,0,0,-148343.98,-181302.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,12,232486.71,0,0,-350501.12,-317542.12,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,0,0.0,2535795,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2017,2,228553.15,0,0,418912.26,418912.26,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2017,3,147431.46,0,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2017,4,12433.85,0,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2017,10,0.0,0,0,88000.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2017,12,46493.79,0,0,0.0,16000.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2017,0,0.0,532235,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2018,1,8000.0,0,0,72000.0,48000.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2018,2,24000.0,0,0,0.0,24000.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2018,3,16000.0,0,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2018,4,8000.0,0,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2018,5,8000.0,0,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2018,7,8000.0,0,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2018,0,0.0,72000,0,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2020,9,0.0,0,0,481796.0,481796.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2020,0,0.0,481796,1187603,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2023,0,0.0,0,1187603,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2472959,2472959,2020,2,0.0,0,0,20640.0,20640.0,300885,MUNICIPALIDAD PROVINCIAL DE HUANUCO
2472959,2472959,2020,3,20640.0,0,0,0.0,0.0,300885,MUNICIPALIDAD PROVINCIAL DE HUANUCO
