investment_code,CODIGO_UNICO,NUM_ANIO,MTO_DEVEN,MTO_PIM,MTO_PIA,MTO_CERT,MTO_COMPROM,SEC_EJEC,DES_UEP,COD_FUENTE_FINANC,DES_FUENTE_FINANC
2017492,2017492,2017,794291.66,843119,0,843117.43,794399.66,790,REGION CUSCO -PLAN COPESCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2017492,2017492,2018,0.0,857117,2259118,0.0,0.0,790,REGION CUSCO -PLAN COPESCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2017492,2017492,2020,430475.48,573977,2315888,573974.84,573974.84,790,REGION CUSCO -PLAN COPESCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2017492,2017492,2020,40178.59,178228,0,43936.79,43449.59,790,REGION CUSCO -PLAN COPESCO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2017492,2017492,2021,131169.75,139224,0,132271.0,132270.97,790,REGION CUSCO -PLAN COPESCO,00,RECURSOS ORDINARIOS
2017492,2017492,2021,100309.1,100780,0,100780.0,100780.0,790,REGION CUSCO -PLAN COPESCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2017492,2017492,2021,596275.39,600000,0,599715.38,596780.81,790,REGION CUSCO -PLAN COPESCO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2017492,2017492,2022,20827.25,103865,3683744,42327.25,20827.25,790,REGION CUSCO -PLAN COPESCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2017492,2017492,2023,33652.99,80000,0,33652.99,33652.99,790,REGION CUSCO -PLAN COPESCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2017492,2017492,2024,768372.0,1134410,2624944,1060638.83,967387.08,790,REGION CUSCO -PLAN COPESCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2017492,2017492,2025,808518.88,927162,46347,908006.46,843299.26,790,REGION CUSCO -PLAN COPESCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2017492,2017492,2026,8257.08,4000000,4000000,508600.0,508600.0,790,REGION CUSCO -PLAN COPESCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2627199,2627199,2025,21250.0,85000,0,83650.0,83650.0,300549,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2627199,2627199,2026,0.0,63750,0,0.0,0.0,300549,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2711150,2711150,2025,263229.5,265772,0,263229.5,263229.5,301434,MUNICIPALIDAD PROVINCIAL DEL ALTO AMAZONAS - YURIMAGUAS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
