investment_code,CODIGO_UNICO,NUM_ANIO,COD_MES,MTO_DEVEN,MTO_CERT,MTO_COMPROM
2205798,2205798,2014,9,27244.0,21126.02,10710.08
2205798,2205798,2014,10,41950.43,0.0,16400.26
2205798,2205798,2014,11,46314.94,0.0,4880.76
2205798,2205798,2014,12,72554.77,4050.0,4050.0
2205798,2205798,2015,4,30870.22,30620.22,30620.22
2205798,2205798,2015,6,2899.02,0.0,2899.02
2205798,2205798,2015,10,2499.19,2152.76,2499.19
2205798,2205798,2015,12,2406.0,2406.0,2406.0
2205798,2205798,2016,12,4050.0,0.0,4050.0
2268151,2268151,2015,12,32610.48,55000.0,32610.48
2268151,2268151,2016,3,3452.0,3452.0,3452.0
2268151,2268151,2016,6,2398.0,16305.24,16305.24
2268151,2268151,2016,7,5750.0,5750.0,5750.0
2268151,2268151,2016,11,5450.0,8348.0,8348.0
2268151,2268151,2016,12,22731.24,694.76,476.0
2481240,2481240,2020,7,25000.0,25000.0,25000.0
2624701,2624701,2024,12,39200.0,0.0,0.0
2624701,2624701,2025,9,326881.02,0.0,0.0
2624701,2624701,2025,10,348308.25,0.0,0.0
2624701,2624701,2025,12,366571.63,-22057.69,0.0
2118281,2118281,2010,12,102399.52,0.0,102399.52
2036194,2036194,2007,7,1000.0,0.0,1000.0
2153326,2153326,2012,11,10000.0,10500.0,10000.0
2153326,2153326,2012,12,-10000.0,-500.0,0.0
2153326,2153326,2013,4,10000.0,0.0,10000.0
2153326,2153326,2013,7,150296.4,13766.4,176646.4
2153326,2153326,2013,8,-3600.0,68070.0,13559.0
2153326,2153326,2013,9,104179.0,2930.0,61200.0
2153326,2153326,2013,10,93745.0,15084.0,93215.0
2153326,2153326,2013,11,-43262.0,-12757.02,-43262.0
2153326,2153326,2013,12,45512.97,0.0,45512.97
2153326,2153326,2014,1,19846.44,36785.0,35027.0
2153326,2153326,2014,2,36777.14,24645.0,26403.0
2153326,2153326,2014,3,61286.31,59899.89,59899.89
2153326,2153326,2014,4,3420.0,0.0,0.0
2153326,2153326,2023,7,4000.0,0.0,4000.0
2711693,2711693,2025,12,40000.0,0.0,40000.0
2214458,2214458,2014,8,237997.82,237997.82,237997.82
2214458,2214458,2014,9,117980.82,117980.82,117980.82
2214458,2214458,2014,10,91717.72,91717.72,91717.72
2214458,2214458,2014,11,159200.15,159200.15,159200.15
2214458,2214458,2014,12,303332.77,303332.77,303332.77
2214458,2214458,2015,6,11000.0,11000.0,11000.0
2249341,2249341,2015,4,10000.0,155948.0,10000.0
2249341,2249341,2015,7,181142.4,35194.4,181142.4
2249341,2249341,2015,8,4000.0,10500.0,10500.0
2249341,2249341,2015,9,24230.0,22030.0,22030.0
2249341,2249341,2015,10,14535.0,14735.0,13235.0
2249341,2249341,2015,11,1800.0,3600.0,3600.0
2249341,2249341,2015,12,33841.5,27541.5,29041.5
2249341,2249341,2016,2,8700.0,8700.0,8700.0
2249341,2249341,2016,7,20000.0,20000.0,20000.0
2249341,2249341,2016,10,12000.0,12000.0,12000.0
2249341,2249341,2017,2,15001.0,15001.0,15001.0
2249341,2249341,2017,4,6860.0,6860.0,6860.0
2249341,2249341,2017,8,15519.26,15519.26,15519.26
2249341,2249341,2018,12,5080.0,5080.0,5080.0
2163273,2163273,2012,12,10800.0,10800.0,10800.0
2692733,2692733,2025,11,29000.0,263000.0,0.0
2026376,2026376,2007,3,1875.0,0.0,1875.0
2026376,2026376,2007,4,2107.98,0.0,2107.98
2026376,2026376,2007,5,19373.19,0.0,19373.19
2026376,2026376,2007,6,1599.27,0.0,1599.27
2026376,2026376,2007,7,27868.47,0.0,27868.47
2026376,2026376,2007,8,10493.82,0.0,10493.82
2026376,2026376,2007,9,3187.7,0.0,3187.7
2026376,2026376,2007,10,8678.44,0.0,8678.44
2026376,2026376,2007,12,29579.35,0.0,29579.35
2026376,2026376,2009,2,3171.24,0.0,3171.24
2026376,2026376,2009,3,5850.43,0.0,5850.43
2026376,2026376,2009,4,3095.0,0.0,3095.0
2026376,2026376,2009,6,118.18,0.0,118.18
2026376,2026376,2009,7,1004.06,0.0,1004.06
2489117,2489117,2020,7,6000.0,119000.0,6000.0
2489117,2489117,2020,8,19400.0,0.0,34583.0
2489117,2489117,2020,9,19007.0,0.0,18753.0
2489117,2489117,2020,10,24769.2,18000.0,36815.2
2489117,2489117,2020,11,1019.0,0.0,0.0
2489117,2489117,2020,12,149779.33,77776.0,123823.33
2489117,2489117,2021,2,30322.2,0.0,30182.2
2489117,2489117,2021,3,2200.0,-1.0,4200.0
2489117,2489117,2021,8,2000.0,0.0,0.0
2461468,2461468,2021,8,10880.5,29036.56,602080.4
2461468,2461468,2021,9,6894.87,-1971.19,-592268.04
2461468,2461468,2021,10,4713.48,-6618.07,9023.18
2461468,2461468,2021,11,9457.19,-1294.75,792.0
2461468,2461468,2021,12,11219.17,-663749.5,11219.17
2461468,2461468,2022,1,27903.0,668341.0,31200.0
2461468,2461468,2022,2,26561.96,95043.21,35712.36
2461468,2461468,2022,3,635100.0,111480.0,745140.0
2461468,2461468,2022,4,144843.5,0.0,57041.16
2461468,2461468,2022,5,17498.66,0.0,0.0
2691575,2691575,2026,3,30000.0,0.0,30000.0
2481225,2481225,2020,3,20000.0,237859.0,20000.0
2481225,2481225,2020,6,18100.0,0.0,60000.0
2481225,2481225,2020,7,14180.0,0.0,50300.0
2481225,2481225,2020,8,40580.0,0.0,3500.0
2481225,2481225,2020,9,74063.2,0.0,71700.0
2481225,2481225,2020,10,56200.0,0.0,22000.0
2481225,2481225,2020,11,12876.8,0.0,10000.0
2481225,2481225,2020,12,1500.0,0.0,1500.0
2568502,2568502,2022,12,9000.0,104981.91,9000.0
2568502,2568502,2023,5,44853.59,0.0,80983.72
2568502,2568502,2023,6,6000.0,0.0,6000.0
2568502,2568502,2023,7,36130.13,0.0,0.0
2666520,2666520,2025,2,42775.0,0.0,0.0
2250100,2250100,2016,8,3402.4,36020.0,1000.0
2250100,2250100,2016,12,41220.0,5200.0,41220.0
2250100,2250100,2017,5,16586.01,64372.0,30338.01
2250100,2250100,2017,6,13752.0,0.0,0.0
2250100,2250100,2017,8,12874.4,38020.0,12874.4
2250100,2250100,2017,9,85944.04,0.0,85944.04
2250100,2250100,2017,11,32186.0,0.0,32186.0
2250100,2250100,2018,5,19311.6,24267.6,19311.6
2250100,2250100,2023,2,12231.04,752268.0,752268.0
2250100,2250100,2023,3,64633.98,938157.67,43717.3
2250100,2250100,2023,4,158652.68,542453.7,101961.89
2250100,2250100,2023,5,152654.26,592693.39,95541.91
2250100,2250100,2023,6,151279.23,212199.02,304760.08
2250100,2250100,2023,7,385446.51,1306469.63,528567.04
2250100,2250100,2023,8,379252.55,129627.26,314588.99
2250100,2250100,2023,9,520453.71,-744509.41,464339.12
2250100,2250100,2023,10,423126.69,67213.5,80439.71
2250100,2250100,2023,11,504107.37,291540.8,784090.15
2250100,2250100,2023,12,939627.57,157817.12,614905.58
2250100,2250100,2024,2,16510.37,108900.0,114900.0
2250100,2250100,2024,3,41544.05,191196.09,39500.0
2250100,2250100,2024,4,218741.86,2026992.72,243728.58
2250100,2250100,2024,5,486209.28,513364.69,621015.99
2250100,2250100,2024,6,754650.34,760156.06,2296176.55
2250100,2250100,2024,7,600733.72,188413.12,202005.92
2250100,2250100,2024,8,787958.57,613678.85,780446.75
2250100,2250100,2024,9,708531.2,608338.07,495929.7
2250100,2250100,2024,10,755869.33,651747.41,673201.4
2250100,2250100,2024,11,288925.6,198037.44,153885.73
2250100,2250100,2024,12,1492705.8,848935.61,957900.45
2250100,2250100,2025,3,27782.75,0.0,856081.0
2250100,2250100,2025,4,7885.35,15348.0,7885.35
2250100,2250100,2025,5,50730.48,22709.1,166999.1
2250100,2250100,2025,6,206332.41,880369.53,351438.4
2250100,2250100,2025,7,420079.28,204738.93,140221.37
2250100,2250100,2025,8,555773.02,186430.59,796287.02
2250100,2250100,2025,9,719074.92,336271.32,343334.0
2250100,2250100,2025,10,528230.57,473819.55,441157.69
2250100,2250100,2025,11,544488.29,446586.05,189621.95
2250100,2250100,2025,12,751858.72,444552.18,727977.34
2250100,2250100,2026,2,20272.62,555445.0,555445.0
2250100,2250100,2026,3,32616.01,0.0,32616.01
2214502,2214502,2012,9,126282.31,126282.31,126282.31
2214502,2214502,2012,12,73304.52,77162.65,77162.65
2214502,2214502,2016,12,10500.0,10500.0,10500.0
2191790,2191790,2014,7,385957.59,385958.0,385957.59
2191790,2191790,2014,9,-38595.76,-19298.29,-19297.88
2191790,2191790,2014,11,38595.76,19297.88,38595.76
2099020,2099020,2010,4,34373.13,0.0,34373.13
2099020,2099020,2010,6,2500.0,0.0,2500.0
2099020,2099020,2010,8,2784.22,0.0,2784.22
2178939,2178939,2013,7,7500.0,16500.0,7500.0
2178939,2178939,2013,12,107280.84,107280.84,107280.84
2698600,2698600,2025,11,71702.3,20000.0,36156.5
2698600,2698600,2025,12,32376.5,0.0,0.0
2145926,2145926,2011,9,74737.84,0.0,74737.84
2145926,2145926,2011,11,6500.0,0.0,6500.0
2145926,2145926,2011,12,26000.0,0.0,26000.0
2122687,2122687,2012,8,23070.0,23070.0,23070.0
2122687,2122687,2012,9,20614.0,20614.0,20614.0
2122687,2122687,2012,10,90911.0,90911.0,90911.0
2122687,2122687,2012,11,46045.85,46045.85,46045.85
2122687,2122687,2012,12,27612.0,27612.0,27612.0
2122687,2122687,2013,4,900.0,900.0,900.0
2122687,2122687,2013,8,8225.0,8225.0,8225.0
2122687,2122687,2013,9,1800.0,1800.0,1800.0
2122687,2122687,2013,10,5760.0,5760.0,5760.0
2122687,2122687,2013,11,3997.5,3997.5,3997.5
2122687,2122687,2013,12,29370.0,79518.5,79518.5
2122687,2122687,2014,12,64307.0,65507.0,65507.0
2625576,2625576,2023,12,10000.0,10000.0,10000.0
2520687,2520687,2021,7,35000.0,482982.0,0.0
2520687,2520687,2021,10,311651.75,0.0,524825.72
2520687,2520687,2021,11,230173.97,0.0,0.0
2520687,2520687,2021,12,75167.47,75167.47,75167.47
2151301,2151301,2012,12,398102.0,428000.0,428000.0
2151301,2151301,2013,8,10500.0,10500.0,10500.0
2151301,2151301,2013,12,29898.0,29898.0,29898.0
2047238,2047238,2008,5,49181.11,0.0,49181.11
2047238,2047238,2008,7,7800.0,0.0,7800.0
2047238,2047238,2011,12,1200.0,0.0,1200.0
2308975,2308975,2016,11,3419.0,3419.0,3419.0
2308975,2308975,2016,12,39136.0,39136.0,39136.0
2308975,2308975,2017,2,48170.0,48170.0,48170.0
2308975,2308975,2017,3,33250.5,33250.5,33250.5
2308975,2308975,2017,4,2203.0,2203.0,2203.0
2308975,2308975,2017,5,26084.65,30084.65,30084.65
2308975,2308975,2017,6,18053.0,37327.0,21327.0
2308975,2308975,2017,7,37024.0,17750.0,33750.0
2308975,2308975,2017,11,27420.0,33500.0,33500.0
2308975,2308975,2017,12,6080.0,0.0,0.0
2308975,2308975,2018,8,22720.0,54242.0,22720.0
2308975,2308975,2018,9,86785.5,40873.0,86785.5
2308975,2308975,2018,10,36540.0,35215.0,36540.0
2308975,2308975,2018,11,29413.0,5261.5,29413.0
2308975,2308975,2018,12,35795.0,-1328.0,36495.0
2468430,2468430,2019,11,10000.0,119930.0,10000.0
2468430,2468430,2019,12,136701.8,35000.0,136701.8
2468430,2468430,2020,1,20876.5,48228.0,20876.5
2468430,2468430,2020,2,56809.04,60000.0,56809.04
2468430,2468430,2020,7,986.75,0.0,986.75
2531198,2531198,2022,8,24000.0,0.0,0.0
2197670,2197670,2014,8,15638.22,35652.88,35652.88
2197670,2197670,2014,9,11890.0,690.0,690.0
2197670,2197670,2014,10,4189.06,0.0,0.0
2197670,2197670,2014,11,7628.88,9271.73,9271.73
2197670,2197670,2014,12,-10558.5,0.0,-4625.6
2338256,2338256,2019,4,170000.0,0.0,170000.0
2338256,2338256,2019,5,-170000.0,0.0,-170000.0
2338256,2338256,2019,6,70000.0,0.0,70000.0
2338256,2338256,2019,8,32000.0,0.0,100000.0
2562779,2562779,2022,12,84356.0,33356.0,84356.0
2494818,2494818,2021,3,20000.0,20000.0,20000.0
2494818,2494818,2021,12,-10000.0,0.0,0.0
2494818,2494818,2025,4,10000.0,10000.0,10000.0
2076673,2076673,2012,2,75428.56,75428.56,75428.56
2076673,2076673,2012,3,7179.55,7179.55,7179.55
2076673,2076673,2012,7,33943.06,33943.06,33943.06
2076673,2076673,2024,10,128186.93,0.0,518035.61
2076673,2076673,2024,11,237096.29,0.0,0.0
2076673,2076673,2024,12,174652.39,0.0,0.0
2076673,2076673,2026,4,2500.0,0.0,0.0
2438348,2438348,2019,9,21900.0,0.0,0.0
2287608,2287608,2015,12,620334.85,0.0,620334.85
2526438,2526438,2021,10,34000.0,0.0,34000.0
2526438,2526438,2022,9,25044.47,0.0,25044.47
2526438,2526438,2022,10,98255.02,93641.89,100757.02
2526438,2526438,2022,11,96772.33,0.0,96772.33
2526438,2526438,2022,12,94057.49,56785.14,92995.5
2526438,2526438,2023,11,1440.0,0.0,1440.0
2611786,2611786,2023,11,23066.64,414192.09,341991.77
2611786,2611786,2023,12,397881.12,-28781.14,78955.99
2589727,2589727,2023,12,42000.0,0.0,0.0
2589727,2589727,2024,2,2905.38,2905.38,2905.38
2589727,2589727,2024,3,6034.13,203337.57,174680.0
2589727,2589727,2024,4,29449.97,53228.8,30917.0
2589727,2589727,2024,5,40070.03,46358.2,39458.2
2589727,2589727,2024,6,3540.0,67604.4,47504.4
2589727,2589727,2024,7,71603.83,4457.63,37827.0
2589727,2589727,2024,8,45339.96,26119.0,66719.0
2589727,2589727,2024,9,26443.6,30075.0,9475.0
2589727,2589727,2024,10,27335.0,6476.0,31076.0
2589727,2589727,2024,11,106065.96,-22400.0,-31400.0
2589727,2589727,2024,12,29655.13,-18247.62,-13547.62
2589727,2589727,2025,2,32265.81,66282.59,32884.23
2589727,2589727,2025,3,28925.51,25207.09,37379.85
2589727,2589727,2025,4,32878.7,78544.94,95392.09
2589727,2589727,2025,5,70992.09,25464.41,19564.41
2589727,2589727,2025,6,1258.47,48970.0,8970.0
2589727,2589727,2025,7,56831.15,78043.69,61043.69
2589727,2589727,2025,8,56995.44,19872.9,84372.9
2589727,2589727,2025,9,75030.31,29844.03,32622.48
2589727,2589727,2025,10,21814.65,9296.11,6436.11
2589727,2589727,2025,11,11576.67,68772.67,6972.67
2589727,2589727,2025,12,-40.12,-1800.0,0.0
2154417,2154417,2012,6,6800.0,6800.0,6800.0
2154417,2154417,2012,7,13038.5,13038.5,13038.5
2154417,2154417,2012,9,8800.0,8800.0,8800.0
2154417,2154417,2013,12,3000.0,3000.0,3000.0
2603415,2603415,2024,11,68689.39,121879.0,68689.39
2603415,2603415,2024,12,60266.38,12526.0,60266.38
2603415,2603415,2025,4,2950.0,2950.0,2950.0
2603415,2603415,2025,6,278.0,2688.0,278.0
2603415,2603415,2025,12,503.0,-2410.0,0.0
2607046,2607046,2023,11,15000.0,0.0,0.0
2487171,2487171,2020,5,15000.0,33000.0,15000.0
2487171,2487171,2020,6,18000.0,0.0,18000.0
2487171,2487171,2020,11,19200.0,19200.0,19200.0
2487171,2487171,2020,12,15000.0,2334226.0,15000.0
2487171,2487171,2021,3,1309742.48,2319226.89,10749526.17
2487171,2487171,2021,4,2064096.98,0.0,0.0
2487171,2487171,2021,5,408048.24,50700.0,50700.0
2487171,2487171,2021,6,760822.88,0.0,0.0
2487171,2487171,2021,7,1057673.46,0.0,0.0
2487171,2487171,2021,8,1086559.61,0.0,0.0
2487171,2487171,2021,9,1073505.4,0.0,0.0
2487171,2487171,2021,10,1026055.42,0.0,0.0
2487171,2487171,2021,11,978458.35,0.0,0.0
2487171,2487171,2021,12,1024326.25,0.0,0.0
2487171,2487171,2022,7,10936.0,10936.0,10936.0
2487171,2487171,2022,8,-0.6,0.0,0.0
2487171,2487171,2022,12,21500.0,0.0,21500.0
2487171,2487171,2024,2,926692.0,0.0,926692.0
2035044,2035044,2009,10,2250.0,0.0,2250.0
2664599,2664599,2024,12,40000.0,40000.0,40000.0
2046711,2046711,2008,8,300000.0,0.0,300000.0
2046711,2046711,2008,10,241208.0,0.0,241208.0
2046711,2046711,2008,12,300000.0,0.0,300000.0
2046711,2046711,2009,7,244291.24,0.0,244291.24
2551907,2551907,2022,9,4400.0,0.0,0.0
2111829,2111829,2013,1,64388.0,100000.0,64388.0
2111829,2111829,2013,2,-11672.2,-12502.0,-11672.2
2111829,2111829,2013,3,-25967.5,-2517.0,20220.5
2111829,2111829,2013,4,12258.0,15214.3,12258.0
2111829,2111829,2013,5,864.7,-3418.8,-3417.8
2111829,2111829,2013,6,-12240.0,0.0,-54145.5
2111829,2111829,2013,7,4500.0,-56905.5,4500.0
2111829,2111829,2013,8,24585.8,32785.8,24585.8
2111829,2111829,2013,9,19700.0,16000.0,19700.0
2111829,2111829,2013,10,14050.0,15702.0,14050.0
2111829,2111829,2013,11,22000.0,22818.0,22818.0
2111829,2111829,2013,12,22056.35,38854.35,38854.35
2111829,2111829,2014,3,2104.0,2104.0,2104.0
2111829,2111829,2014,4,16508.0,17408.0,17008.0
2111829,2111829,2014,5,40540.5,50520.5,50420.5
2111829,2111829,2014,6,46840.9,36461.0,36460.9
2111829,2111829,2014,7,36042.0,40315.0,38753.5
2111829,2111829,2014,8,650.0,-4123.1,-2061.5
2111829,2111829,2014,10,15250.0,15250.0,15250.0
2111829,2111829,2014,11,12243.0,12243.0,12243.0
2111829,2111829,2014,12,7700.1,7700.1,7700.1
2586825,2586825,2023,6,231861.0,316940.0,307515.0
2586825,2586825,2023,7,9200.0,23127.0,23127.0
2586825,2586825,2023,8,157834.0,117239.0,110133.0
2586825,2586825,2023,9,355882.0,389520.0,365320.0
2586825,2586825,2023,10,87604.0,40738.5,81469.5
2586825,2586825,2023,11,69763.5,41580.0,41580.0
2586825,2586825,2023,12,134768.0,116019.04,116019.04
2586825,2586825,2024,2,28300.0,0.0,25769.0
2586825,2586825,2024,3,11069.0,0.0,7670.0
2586825,2586825,2024,4,66790.0,0.0,83600.0
2586825,2586825,2024,5,10980.0,0.0,10200.0
2586825,2586825,2024,6,8460.0,0.0,72374.0
2586825,2586825,2024,7,57114.0,0.0,106156.0
2586825,2586825,2024,8,124061.0,240000.0,62072.0
2586825,2586825,2024,9,118202.0,0.0,115000.4
2586825,2586825,2024,10,87029.4,180000.0,107789.0
2586825,2586825,2024,11,106445.0,0.0,56770.0
2586825,2586825,2024,12,155705.0,0.0,93855.0
2586825,2586825,2025,2,16300.0,298600.19,24100.0
2586825,2586825,2025,3,29790.0,0.0,58090.0
2586825,2586825,2025,4,20100.0,0.0,345830.0
2586825,2586825,2025,5,412728.0,0.0,93948.0
2586825,2586825,2025,6,73502.0,0.0,59422.5
2586825,2586825,2025,7,76990.5,0.0,74929.0
2586825,2586825,2025,8,59029.0,200000.0,78185.0
2586825,2586825,2025,9,245035.0,190000.0,238493.0
2586825,2586825,2025,10,134975.0,100000.0,143155.0
2586825,2586825,2025,11,53165.0,90000.0,49950.5
2586825,2586825,2025,12,152448.5,0.0,77960.0
2586825,2586825,2026,2,9300.0,0.0,34300.0
2586825,2586825,2026,3,50560.0,0.0,105020.0
2353007,2353007,2017,7,304957.15,12500.0,7000.0
2353007,2353007,2017,8,6000.0,0.0,7000.0
2353007,2353007,2017,10,3000.0,0.0,3000.0
2353007,2353007,2017,11,1000.0,0.0,0.0
2353007,2353007,2017,12,-914.87,0.0,-914.87
2493215,2493215,2023,11,22083.51,8000.0,73611.7
2493215,2493215,2023,12,59528.19,0.0,8000.0
2493215,2493215,2025,12,23968.6,3000.0,3000.0
2161509,2161509,2013,9,11100.0,11100.0,11100.0
2161509,2161509,2016,12,209474.29,0.0,310478.1
2161509,2161509,2017,2,6400.0,6400.0,6400.0
2161509,2161509,2017,5,69249.27,0.0,-600.0
2161509,2161509,2017,6,2900.0,2193.27,2793.27
2161509,2161509,2017,12,31047.73,31047.73,31047.73
2108868,2108868,2009,12,18411.0,0.0,18411.0
2108868,2108868,2010,4,10896.6,0.0,10896.6
2108868,2108868,2010,5,14625.0,0.0,14625.0
2108868,2108868,2010,12,3300.0,0.0,3300.0
2315489,2315489,2016,6,38210.0,110815.0,41710.0
2315489,2315489,2016,7,13160.6,0.0,12000.0
2315489,2315489,2016,8,6000.0,0.0,8000.0
2315489,2315489,2016,9,13000.0,0.0,21355.0
2315489,2315489,2016,10,10355.0,0.0,6950.0
2315489,2315489,2016,11,13950.0,0.0,20000.0
2315489,2315489,2016,12,12000.0,1200.0,2000.0
2315489,2315489,2017,3,4200.0,0.0,4200.0
2315489,2315489,2017,12,5000.0,0.0,5000.0
2324087,2324087,2019,12,12400.0,0.0,15500.0
2324087,2324087,2020,12,4350.0,1250.0,4350.0
2420399,2420399,2018,9,7360.0,7360.0,7360.0
2420399,2420399,2018,10,640.0,640.0,640.0
2687769,2687769,2025,12,42000.0,0.0,0.0
2145613,2145613,2011,10,8730.0,0.0,8730.0
2145613,2145613,2011,11,970.0,0.0,970.0
2145613,2145613,2011,12,215567.92,0.0,215567.92
2145613,2145613,2012,3,3608.95,5991.0,3608.95
2145613,2145613,2012,8,42975.78,42975.78,42975.78
2145613,2145613,2012,9,10870.16,10870.16,10870.16
2145613,2145613,2012,10,85025.62,85025.62,85025.62
2145613,2145613,2012,11,110207.32,110207.32,110207.32
2145613,2145613,2012,12,73307.11,84107.89,84107.89
2145613,2145613,2013,2,704.0,704.0,704.0
2145613,2145613,2013,10,4500.0,4500.0,4500.0
2656973,2656973,2026,3,519969.02,42000.0,519969.02
2593697,2593697,2023,6,50167.2,52942.2,50167.2
2593697,2593697,2023,8,13645.0,19768.0,16869.99
2593697,2593697,2023,9,10257.95,4859.96,7757.96
2593697,2593697,2023,10,4860.0,0.0,0.0
2190234,2190234,2014,8,144308.24,144308.24,144308.24
2190234,2190234,2014,9,451314.85,451314.85,451314.85
2190234,2190234,2014,10,5000.0,5000.0,5000.0
2190234,2190234,2014,11,156400.11,156400.11,156400.11
2190234,2190234,2014,12,11000.0,11000.0,11000.0
2627288,2627288,2024,3,14000.0,40000.0,40000.0
2325007,2325007,2016,12,31500.0,31500.0,31500.0
2325007,2325007,2017,7,31500.0,0.0,31500.0
2325007,2325007,2017,12,249713.61,32000.0,249713.61
2325007,2325007,2018,3,377564.86,377564.87,377564.86
2325007,2325007,2018,5,16441.6,19648.0,16441.6
2325007,2325007,2019,7,3206.4,3206.4,3206.4
2277144,2277144,2016,9,31580.0,0.0,0.0
2034464,2034464,2009,2,11909.25,0.0,11909.25
2034464,2034464,2009,7,1316.0,0.0,1316.0
2034464,2034464,2009,8,10300.0,0.0,10300.0
2034464,2034464,2009,11,771.0,0.0,771.0
2593439,2593439,2024,11,38900.0,38900.0,38900.0
2540380,2540380,2022,6,8500.0,0.0,0.0
2540380,2540380,2022,12,-8500.0,0.0,0.0
2322591,2322591,2016,10,340504.35,438457.98,340504.35
2322591,2322591,2016,12,97953.63,0.0,97953.63
2322591,2322591,2017,3,65824.0,65824.0,65824.0
2322591,2322591,2017,4,52053.0,52053.0,52053.0
2322591,2322591,2017,6,1884.0,0.0,1884.0
2322591,2322591,2018,6,8437.0,8437.0,8437.0
2322591,2322591,2018,11,-37.0,0.0,-37.0
2518188,2518188,2021,11,30000.0,0.0,30000.0
2518188,2518188,2022,9,12000.0,106096.69,12000.0
2518188,2518188,2024,3,631678.59,1129505.03,1129505.03
2518188,2518188,2024,7,254146.74,0.0,254146.74
2518188,2518188,2024,12,116544.42,36800.0,36800.0
2518188,2518188,2025,5,2656.22,0.0,10823.98
2518188,2518188,2025,8,2657.48,2657.48,2657.48
2475326,2475326,2020,12,33000.0,0.0,0.0
2475326,2475326,2022,5,23504.01,80397.45,74346.06
2475326,2475326,2022,6,4064.0,171995.11,33231.9
2475326,2475326,2022,7,98200.17,50125.76,33217.29
2475326,2475326,2022,8,36863.54,1431.22,162243.76
2475326,2475326,2022,9,35053.3,380433.57,96911.3
2475326,2475326,2022,10,114653.63,1309054.3,256953.52
2475326,2475326,2022,11,528748.16,102712.03,523525.68
2475326,2475326,2022,12,1100795.58,383541.44,994211.76
2475326,2475326,2023,2,5679.97,61139.19,20738.97
2475326,2475326,2023,3,177382.23,531167.88,416066.23
2475326,2475326,2023,4,248909.69,174904.22,182162.69
2475326,2475326,2023,5,67045.67,131541.67,131541.67
2475326,2475326,2023,6,391105.13,289266.33,437509.73
2475326,2475326,2023,7,43892.98,218000.94,59907.48
2475326,2475326,2023,8,448040.3,533803.54,324223.6
2475326,2475326,2023,9,37865.03,97599.39,4780.3
2475326,2475326,2023,10,100038.75,0.0,94742.49
2475326,2475326,2023,11,222919.59,243400.4,221549.59
2475326,2475326,2023,12,339053.22,263805.68,285656.49
2475326,2475326,2024,1,84102.13,84102.13,84102.13
2475326,2475326,2024,2,112734.15,640971.15,204834.15
2475326,2475326,2024,3,59600.0,39400.0,475537.0
2475326,2475326,2024,4,418887.0,0.0,0.0
2475326,2475326,2024,5,47250.0,0.0,0.0
2475326,2475326,2024,6,39400.0,0.0,0.0
2475326,2475326,2024,9,-641.14,0.0,0.0
2475326,2475326,2024,10,2500.0,0.0,0.0
2133750,2133750,2011,4,13000.0,0.0,13000.0
2133750,2133750,2011,5,22594.0,0.0,12430.0
2281935,2281935,2018,9,15000.0,0.0,0.0
2281935,2281935,2018,12,15000.0,0.0,15000.0
2281935,2281935,2019,5,38905.0,0.0,450869.4
2281935,2281935,2019,6,48625.67,0.0,43191.67
2281935,2281935,2019,7,144271.9,-72399.1,-64523.0
2281935,2281935,2019,8,230845.33,57399.1,245278.33
2281935,2281935,2019,9,166259.22,-8200.0,180498.22
2281935,2281935,2019,10,237481.3,223200.0,32115.3
2281935,2281935,2019,11,55479.5,-6608.0,115605.67
2281935,2281935,2019,12,242797.55,43927.0,158573.61
2281935,2281935,2020,1,200000.0,505809.0,200000.0
2281935,2281935,2020,2,7000.0,0.0,7000.0
2281935,2281935,2020,6,10935.0,0.0,10935.0
2281935,2281935,2020,7,-196200.0,0.0,-171940.0
2281935,2281935,2020,8,6345.0,4259.0,7295.0
2281935,2281935,2020,9,70525.0,0.0,41292.6
2281935,2281935,2020,10,63758.8,0.0,62165.86
2281935,2281935,2020,11,13762.16,0.0,58797.05
2281935,2281935,2020,12,178924.51,0.0,235758.88
2281935,2281935,2021,2,54156.0,497500.0,90509.5
2281935,2281935,2021,3,162610.47,0.76,145256.47
2281935,2281935,2021,4,19434.0,1036998.0,151130.15
2281935,2281935,2021,5,193680.15,-469.11,29905.0
2281935,2281935,2021,6,19948.55,0.0,91027.88
2281935,2281935,2021,7,93367.33,2.0,186026.5
2281935,2281935,2021,8,167180.45,-1.0,112398.53
2281935,2281935,2021,9,151232.28,160970.24,287160.0
2281935,2281935,2021,10,234440.8,-0.5,116625.4
2281935,2281935,2021,11,441330.26,-10602.86,324994.86
2281935,2281935,2021,12,205333.45,32295.32,161807.95
2281935,2281935,2022,2,66577.5,0.0,54755.0
2281935,2281935,2022,3,5956.5,0.0,4500.0
2281935,2281935,2022,6,2790.0,0.0,2790.0
2281935,2281935,2022,12,20000.0,20000.0,20000.0
2698261,2698261,2025,9,16130.0,0.0,45491.2
2698261,2698261,2025,10,58048.0,32353.0,110636.8
2698261,2698261,2025,11,100694.71,31464.52,96501.01
2698261,2698261,2025,12,146757.2,-11975.06,19620.0
2206989,2206989,2013,2,10800.0,10800.0,10800.0
2206989,2206989,2013,6,93228.91,587787.7,587787.7
2206989,2206989,2013,7,494558.79,0.0,0.0
2206989,2206989,2013,8,5872.5,16200.0,16200.0
2206989,2206989,2013,10,-47487.44,29127.92,29127.92
2206989,2206989,2013,11,84373.37,0.0,0.0
2206989,2206989,2014,2,2044.6,27425.65,27425.25
