investment_code,CODIGO_UNICO,DES_UNIDAD_UEI,COSTO_ACTUALIZADO,MTO_VIABLE,NOMBRE_INVERSION,FECHA_ULT_ACT_F12B,FEC_VIABLE,FEC_REG_ET,FEC_APROB_ET,FEC_SEC_C,TIPO_FORMATO,MTO_ULT_ET,MTO_ET_SNIP,MTO_PMI_1,MTO_PMI_2,MTO_PMI_3,MTO_LAUDO,MTO_CartFza,NOMBRE_OPMI,ESTADO,RUTA_FOTO,RUTA_FOTO_2,PER_FOTO,PER_FOTO_2,ULT_ESTADO_SITUACIONAL,FOTO_SITUAC,ULT_PROBLEMA,ET_REGISTRADO,CIERRE_REGISTRADO,FEC_INI_EJ,FEC_FIN_EJ,MODAL_EJEC,PORC_AVANCE_FIS,PORC_AVANCE_EJEC,FEC_DECLARA_ESTIM,SITUACION,IND_EJECFIS,PROB_ET_1,TIP_F12B,IND_PARALIZADA
2600438,2600438,UEI DE LA MUNICIPALIDAD DISTRITAL DE MEJIA,1132831.07,1132831.07,MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN COMPLEJO RECREATIVO MEJIA  DE CENTRO POBLADO MEJIA DISTRITO DE MEJIA DE LA PROVINCIA DE ISLAY DEL DEPARTAMENTO DE AREQUIPA,2026-03-12 05:00:00,2023-06-28 17:12:28,,,,PROYECTO DE INVERSION,1132831.07,0.0,0.0,300000.0,293831.07,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE MEJIA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[10/03/2026]  - Sin financiamiento / sin presupuesto para ejecución <br>Actualmente se cuenta con el expediente tecnico.
Mediante REsolución de Gerencia de DEsarrollo Distrital N°037-2024-GDD/MDM, de fecha 01.08.2024 se aprueba la reformulación del expediente técnico",,[10/03/2026]  - Limitación presupuestal / falta de financiamiento <br>NO CUENTA CON FINANCIAMIENTO,NO,NO,,,ADMINISTRACIÓN DIRECTA,0.0,0.0,,VIABLE,SI,[10/03/2026]  - Gestionar financiamiento / programación presupuestal <br>SE BUSCARA FINANCIAMIENTO DEL GOBIERNO REGIONAL O EMPRESA PRIVADA,2,NO
2453901,2453901,UEI DE LA MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,4092103.02,3006402.19,MEJORAMIENTO Y AMPLIACION DE LA INFRAESTRUCTURA DEPORTIVA DEL ESTADIO MUNICIPAL  DISTRITO DE SINA - PROVINCIA DE SAN ANTONIO DE PUTINA - DEPARTAMENTO DE PUNO,2024-12-04 05:00:00,2019-07-12 21:39:00,,2019-08-22 05:00:00,2023-09-07 05:00:00,PROYECTO DE INVERSION,2550246.69,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=b43c33d8-36b9-4912-af57-55183413f1ea.jpeg,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=e94e38e3-8033-46fb-a633-2aed184dc981.jpeg,2024-02,2024-01,"[04/12/2024] EL PROYECTO HASTA LA FECHA DEL MES De diciembre del 2024, SE pone en conocimiento que el proyecto se ENCUENTRA FINALIZADO CON FECHA 28 DE FEBRERO DEL 2024.

 - cuenta con recepcion de obra firmada  en fecha 10 de abril del 2024 , en proceso de LIQUIDACION TECNICO FINANCIERO, A SU VEZ CUNCLUIR CON EL CIERRE EN LOS FORMATOS DE INVERIONES, BANCO DE INVERSIONES E INFOBRAS.

PROYECTO CULMINADO.",, ,SI,NO,01/08/2020 15:00:00,23/02/2024 00:00:00,"ADMINISTRACIÓN DIRECTA,ADMINISTRACIÓN INDIRECTA - POR CONTRATA",100.0,90.93,22/05/2024,VIABLE,NO, ,1,NO
2625257,2625257,UEI DE LA MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,507006.24,507006.24,"CREACION DE LOS SERVICIOS DE PROTECCIÓN EN LA RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN LA MZ. T2 DEL AA.HH. LADERAS DE CHILLON II EXPLANADA, SECTOR  LADERAS   DISTRITO DE PUENTE PIEDRA DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA",2024-01-04 05:00:00,2023-12-12 18:16:15,,,2023-12-26 05:00:00,PROYECTO DE INVERSION,507006.24,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[04/01/2024] EXPEDIENTE TÉCNICO elaborado,, ,NO,NO,18/03/2025 00:00:00,27/05/2025 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,3.55,04/01/2024,VIABLE,SI, ,2,NO
2697167,2697167,UEI DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,277011.57,277011.57,"CONSTRUCCION DE ESPACIO DE CIRCULACION PEATONAL HORIZONTAL Y/O VERTICAL; ADQUISICION DE EQUIPO DEPORTIVO - RECREATIVO; RENOVACION DE MOBILIARIO DEPORTIVO - RECREATIVO; EN EL(LA) PARQUE UBICADO AL LADO DE MZ. A Y B DE LA URBANIZACION COLEGIO DE INGENIEROS  DISTRITO DE CERRO COLORADO, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA",2026-03-10 05:00:00,2025-06-17 14:44:48,,,,IOARR,0.0,0.0,265012.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[10/03/2026]  - Otras situaciones (detalle en campo adicional) <br>LA SUB GERENCIA DE ESTUDIOS Y PROYECTOS INFORMA LA EXISTENCIA DE UN ALTO RIESGO DE DUPLICIDAD EN LA PRESENTE INICIATIVA DE INVERSIÓN, IDENTIFICANDO POSIBLES SIMILITUDES FUNCIONALES Y TERRITORIALES CON OTRO PROYECTO. EN CONSECUENCIA, Y EN ATENCIÓN AL PRINCIPIO DE EFICIENCIA EN LA ASIGNACIÓN DE RECURSOS PÚBLICOS, SE HA DISPUESTO LA SUSPENSIÓN PREVENTIVA DEL EXPEDIENTE TÉCNICO. ACTUALMENTE, LA UNIDAD FORMULADORA SE ENCUENTRA REALIZANDO UN ANÁLISIS DE REVALIDACIÓN Y CRUCE DE INFORMACIÓN PARA DESCARTAR SUPERPOSICIÓN; SIN EMBARGO, DE CONFIRMARSE DICHA DUPLICIDAD, EL PROYECTO SERÍA DECLARADO INVIABLE Y NO CONTINUARÍA CON SU FASE DE EJECUCIÓN, PROCEDIENDO A SU ARCHIVAMIENTO DEFINITIVO.",,[10/03/2026]  - Otras restricciones (detalle en campo adicional) <br>POSIBLE DUPLICIDAD DE LA INVERSION,NO,NO,,,ADMINISTRACIÓN DIRECTA,0.0,0.0,,APROBADO,SI,[10/03/2026]  - Otras acciones de gestión (detalle en campo adicional) <br>SE ESTA REALIZANDO UN ANALISIS DE REVALIDACION Y CRUCE DE INFORMACION,2,NO
2713215,2713215,UEI DE LA MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA - TAYACAJA,188868.07,188868.07,"REPARACION DE PTAR; EN EL(LA) SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES DEL CENTRO POBLADO DE TAURIBAMBA DEL  DISTRITO DE HUACHOCOLPA, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA",2026-02-18 05:00:00,2025-11-20 23:12:32,,,,IOARR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA - TAYACAJA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[18/02/2026] *ACTUALMENTE SE ESTA ELABORANDO EL EXPEDIENTE TÉCNICO DE LA INVERSIÓN IOARR.,,[18/02/2026] NO SE HA IDENTIFICADO NINGUNA.,NO,NO,,,"ADMINISTRACIÓN INDIRECTA - POR CONTRATA,ADMINISTRACIÓN DIRECTA",0.0,0.0,,APROBADO,SI,[18/02/2026] NO SE HA IDENTIFICADO NINGUNA.,2,NO
2500085,2500085,UEI DE LA GOBIERNO REGIONAL AREQUIPA,16714394.48,20793973.42,"REMODELACION DE EDIFICACION; CONSTRUCCION DE EDIFICACION; ADQUISICION DE EQUIPO; EN EL(LA) EESS HOSPITAL REGIONAL HONORIO DELGADO ESPINOZA - AREQUIPA UPSS EMERGENCIA (230100) DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA",2026-03-31 05:00:00,2020-10-14 12:35:09,,2020-12-16 05:00:00,2024-11-26 05:00:00,IOARR,21450384.75,0.0,1000000.0,688071.77,0.0,0.0,0.0,OPMI DEL GOBIERNO REGIONAL AREQUIPA,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=4b3dfe24-98f9-4952-8c81-8b24723e2c2d.jpg,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=2d3373f9-e6a5-4a46-b5c6-6d45dfdb59c3.jpg,2026-02,2025-12,"[31/03/2026]  - Otras situaciones (detalle en campo adicional) <br>#########     LA EJECUCIÓN DE LA INFRAESTRUCTURA SE ENCUENTRA CULMINADO AL 100 % ; PERO SE TIENE PENDIENTE PAGOS DE RECONOCIMIENTO DE DEUDAS QUE SE PRETENDEN REALIZAR EN EL PRESENTE AÑO

#########      EL COMPONENTE EQUIPAMIENTO : 
EN EL MES DE FEBRERO 
DURANTE EL PRESENTE MES SE IDENTIFICARON DIVERSAS DIFICULTADES QUE VIENEN AFECTANDO LA CONTINUIDAD  Y OPORTUNIDAD DE LOS PROCESOS DE CONTRATACION",,"[31/03/2026]  - Otras restricciones (detalle en campo adicional) <br>####    RETRASOS EN EL PROCESO DE ADQUISICION POR FALTA DE VALIDACION TECNICA Y LIMTADA RESPUESTA DE LOGISTICA.
####    PROCESOS DE EQUIPOS MEDICOS COMPLEMENTARIOS ( ) PENDIENTE DE APROBACION DE BASES INTEGRADAS",SI,NO,07/10/2021 00:00:00,05/05/2025 00:00:00,ADMINISTRACIÓN DIRECTA,56.48,54.43,31/03/2026,APROBADO,SI,"[31/03/2026]  - Otras acciones de gestión (detalle en campo adicional) <br>####    IMPLEMENTAR REUNIONES TECNICAS SEMANALES DE ARTICULACION ENTRE RESIDENCIA, AREA USUARIA Y OFICINA DE LOGISTICA
####    COORDINAR CON EL AREA LOGISTICA PARA QUE DE CELERIDAD",2,NO
2406476,2406476,UEI DE LA GOBIERNO REGIONAL AREQUIPA,7593376.26,6208685.0,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR EN EL CAMINO VECINAL AR-636, KM 0+000 HASTA KM 9+200, EN EMP. AR-106 (DV. HUAMI- PAMPACHACRA) - DISTRITO DE VIRACO - PROVINCIA DE CASTILLA - REGIÓN AREQUIPA",2024-12-31 05:00:00,2018-07-18 21:27:55,,2019-05-08 05:00:00,2023-12-28 05:00:00,FUR,0.0,0.0,0.0,0.0,0.0,26916.96,0.0,OPMI DEL GOBIERNO REGIONAL AREQUIPA,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=54af685d-325f-488c-bda3-0324f122311a.jpg,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=95ddd7b5-7609-4d84-8c63-2d2268cdd696.jpg,2024-11,2024-10,"[20/12/2024] OBRA CON CONTRATO RESUELTO 10/02/2021, CON UN AVANCE DE EJECUCIÓN FÍSICA DE 63.07%.
ACTUALMENTE DEVOLUCION DE TDR, AL AREA USUARIA GRI POR ERROR DE TERMINO EN LOS TDR, SE LEVANTARON OBSERVACIONES EN EL AREA USUARIA EN ORSIT PARA EVALUACION",https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=ecebb7fb-6d8c-4717-a98b-086897cccf9f.pdf, ,SI,NO,16/11/2019 00:00:00,25/08/2020 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,APROBADO,SI, ,2,NO
2533188,2533188,UEI DE LA MUNICIPALIDAD PROVINCIAL DE LA UNION,1870367.03,1870367.03,MEJORAMIENTO DEL SERVICIO DE AGUA Y ALCANTARILLADO EN LA LOCALIDAD DE CACHANA DEL  DISTRITO DE COTAHUASI - PROVINCIA DE LA UNION - DEPARTAMENTO DE AREQUIPA,2024-01-15 05:00:00,2021-12-22 18:01:24,,,,PROYECTO DE INVERSION,1870367.03,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE LA UNION,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[15/01/2024] SE ESTA REVISANDO EL EXPEDIENTE TÉCNICO.,, ,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,VIABLE,SI, ,2,NO
2612177,2612177,UEI DE LA MUNICIPALIDAD DISTRITAL DE CHAO,168237.15,115337.61,"RENOVACION DE LÍNEA DE CONDUCCIÓN; EN EL(LA) SISTEMA DE AGUA POTABLE EL PORVENIR EN EL CENTRO POBLADO EL PORVENIR, DISTRITO DE CHAO, PROVINCIA VIRU, DEPARTAMENTO LA LIBERTAD",2025-06-12 05:00:00,2023-09-20 20:22:42,,2024-05-08 05:00:00,2025-02-11 05:00:00,IOARR,168117.15,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CHAO,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[12/06/2025] LA EJECUCION DE LA OBRA ESTA CULMINADA Y CON LIQUIDACION APROBADA.,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=f30383ae-a786-48e4-a5e6-1e3624b30b37.pdf, ,SI,NO,15/07/2024 00:00:00,03/09/2024 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,100.0,99.93,02/06/2025,APROBADO,SI, ,2,NO
2257728,2257728,UEI EN COMERCIO EXTERIOR Y TURISMO (UICET),20161417.96,9081995.0,"INSTALACION MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS TURISTICOS PUBLICOS DE LA ESTACION FERROCARRIL TACNA-ARICA, EN EL SECTOR MUSEO FERROVIARIO, DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA",2026-03-31 05:00:00,2015-02-19 05:00:00,2017-03-04 05:00:00,2016-08-02 05:00:00,2025-08-28 05:00:00,PROYECTO DE INVERSION,11933155.8,11478266.0,40275.0,4475.15,0.0,63610.02,0.0,OPMI DEL MINISTERIO DE COMERCIO EXTERIOR Y TURISMO - MINCETUR,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=5d1fb6ea-8e85-4b36-9df9-1033a081d8e8.jpeg,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=0a2c4c22-1703-4d37-bca2-862310943095.jpeg,2023-04,2023-03,"[31/03/2026]  - En controversia (arbitraje / proceso judicial / otros) <br>COMPONENTE: INFRAESTRUCTURA

Estado Situacional 

- La ejecución del saldo de obra culminó con fecha 31.07.2021.
- Obra recepcionada con fecha 14.10.2021.
- Se registró el cierre en la Sección B del Formato 09.
- Con RD N°055-2023-MINCETUR/DM/ COPESCO-DE de fecha 22/03/2023, se aprueba
administrativamente la liquidación final del Contrato de Obra
- Liquidación de contrato de supervisión con LAUDO ARBITRAL DE FECHA 28/11/2024

COMPONENTE: MUSEOGRAFÍA

Estado Situacional 

- Culminó con fecha 05.05.2023, inaugurándose con fecha 29.05.2023",,[31/03/2026]  - Controversias contractuales y procesos legales <br>- Pendiente de pago supervisión,SI,"Sí, en proceso de liquidación",14/10/2016 00:00:00,31/07/2021 00:00:00,"ADMINISTRACIÓN DIRECTA,ADMINISTRACIÓN INDIRECTA - POR CONTRATA",99.85,99.73,31/03/2026,VIABLE,NO,[31/03/2026]  - Registrar cierre de inversión  <br>- Realizar indorme paracierre de inversión,1,NO
2629131,2629131,UEI DE LA MUNICIPALIDAD DISTRITAL DE JORGE CHAVEZ,1576711.3,1576711.3,MEJORAMIENTO Y AMPLIACION DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN EL PARQUE PRINCIPAL DEL C.P. JORGE CHAVEZ   DISTRITO DE JORGE CHAVEZ DE LA PROVINCIA DE CELENDIN DEL DEPARTAMENTO DE CAJAMARCA,2026-03-26 05:00:00,2024-01-08 19:28:46,,2024-12-23 05:00:00,,PROYECTO DE INVERSION,1576711.3,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE JORGE CHAVEZ,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[26/03/2026]  - En elaboración de Expediente técnico / Documento equivalente <br>el proyecto cuenta con expediente tecnico el cual esta  en evALUACION Y A LA ESPERA DE ASISTENCIA TECNICA DEL PMIB DE MVCS si de corresponder según lineamientos (CONSIDERANDO QUE LAS VIAS CONTIGUAS AL PARQUE SE ENCUENTRAN EN BUEN ESTADO) Y NO HAY CONTINUIDAD O ENLACE CON PISTAS A INTERVENIR EN EL PROYECTO DE MEJORAMIENTO Y AMPLIACION DE MOVILIDAD URBANA,,[26/03/2026]  - Limitación presupuestal / falta de financiamiento <br>el proyecto cuenta con expediente tecnico el cual esta  en evALUACION Y A LA ESPERA DE ASISTENCIA TECNICA DEL PMIB DE MVCS si de corresponder según lineamientos (CONSIDERANDO QUE LAS VIAS CONTIGUAS AL PARQUE SE ENCUENTRAN EN BUEN ESTADO) Y NO HAY CONTINUIDAD O ENLACE CON PISTAS A INTERVENIR EN EL PROYECTO DE MEJORAMIENTO Y AMPLIACION DE MOVILIDAD URBANA,SI,NO,03/02/2025 00:00:00,03/06/2025 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,26/03/2026,VIABLE,SI,[26/03/2026]  - Registrar cierre de inversión  <br>EVALUAR LA DESACTIVACION DEL PI PUESTO QUE SEGÚN LINEAMIENTOS NO SE AJUSTARÍA AL SECTOR MVCS,2,NO
2537225,2537225,UEI DE LA MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA,6822950.47,2158741.44,MEJORAMIENTO DEL SERVICIO EDUCATIVO DE NIVEL INICIAL EN LA INSTITUCION EDUCATIVA N° 370 - CASERIO SANTA CLARA DEL DISTRITO DE CRISTO NOS VALGA - PROVINCIA DE SECHURA - DEPARTAMENTO DE PIURA,2026-03-25 05:00:00,2021-12-13 11:15:12,,2024-12-20 05:00:00,2024-12-20 05:00:00,PROYECTO DE INVERSION,6822950.47,0.0,62200.0,26590.0,26590.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[25/03/2026]  - Expediente técnico / Documento Equivalente aprobado, sin inicio de ejecución <br>con exp tec  para ser evaluador por  nuevo asitec",,[25/03/2026]  - Limitación presupuestal / falta de financiamiento <br>NO SE CUENTA CON EL FINANCIAMIENTO AUN PARA LA EJECUCION DE LA INVERSION,SI,NO,01/07/2023 00:00:00,29/02/2028 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,3.42,25/03/2026,VIABLE,NO,[25/03/2026]  - Gestionar financiamiento / programación presupuestal <br>FIRMAR CONVENIO CON OEDI  PARA ACCEDER A EVALUACIÓN Y POSTERIOR OPINION FAVORABLE,0,NO
2433094,2433094,UEI DEL FONDO NACIONAL DE DESARROLLO PESQUERO - FONDEPES,69047.0,80230.0,"ADQUISICIÓN DE AMBIENTE U OFICINA PARA PRESTACION DE SERVICIOS AL PUBLICO; EN EL(LA) DESEMBARCADERO PESQUERO ARTESANAL CHORRILLOS EN LA LOCALIDAD CHORRILLOS, DISTRITO DE CHORRILLOS, PROVINCIA LIMA, DEPARTAMENTO LIMA",2025-12-05 05:00:00,2018-11-06 15:11:48,,2019-04-03 05:00:00,,IOARR,69047.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DEL MINISTERIO DE LA PRODUCCION,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[05/12/2025]  - En ejecución de obra / adquisición de bienes y servicios <br>considerando que la ultima ejecucion del proyecto fue en el año 2018, se requiere la actualziacion del et o documento equivalente en marco a la directiva N° 001-2019-EF/63.01para poder continuar con su ejecucion y posterior cierre",,[05/12/2025]  - Limitación presupuestal / falta de financiamiento <br>NO SE ENCUENTRA PROGRAMADO EN LA PROGRAMACION,SI,NO,01/12/2018 00:00:00,01/06/2019 00:00:00,ADMINISTRACIÓN DIRECTA,0.0,0.0,,APROBADO,NO,[05/12/2025]  - Gestionar financiamiento / programación presupuestal <br>SE REALIZARA LAS GESTIONES CORRESPONDIENTES PARA LA PROGRAMACION DE LA INVERSION,0,NO
2618266,2618266,UEI DE LA MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE,480465.72,480465.72,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SUMINISTRO ELÉCTRICO DOMICILIARIO EN ZONAS RURALES EN CONOSTOCO,   DISTRITO DE LOCUMBA DE LA PROVINCIA DE JORGE BASADRE DEL DEPARTAMENTO DE TACNA",2026-04-07 05:00:00,2023-11-13 06:15:09,,,,PROYECTO DE INVERSION,480465.72,0.0,50000.0,100000.0,88000.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[07/04/2026]  - En actualización / reformulación de ET/DE <br>acciones periodo 2026:
22) 05 DE FEBRERO DEL 2026: MEDIANTE INFORME N° 96-GDTI-GM-A/MPJB, SE SOLICITA CUADRO DE CARGAS Y DOCUMENTO SUSTENTATORIO QUE JUSTIFIQUE EL TRÁMITE DE 02 PUNTOS DE DISEÑO ADICIONALES PARA EL EXPEDIENTE TÉCNICO EN MENCIÓN. PARA QUE SEA REMITIDO AL CONSULTOR A TRAVÉS DE LA OFICINA DE ABASTECIMIENTO DE LA MPJB.    
23) 19 DE MARZO 2026: MEDIANTE CARTA N° 0338-2026-OA-OGA/MPJB, LA OFICINA DE ABASTECIMIENTO NOTIFICA AL CONSULTOR LA SOLICITUD DE CARGAS Y DOCUMENTO SUSTENTATORIO QUE JUSTIFIQUE EL TRÁMITE DE 02 PUNTOS DE DISEÑO ADICIONALES PARA EL EXPEDIENTE TÉCNICO DEL PROYECTO.",https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=4c1b6cdc-4021-486e-958c-fc61223ba198.pdf,[07/04/2026]  - Otras restricciones (detalle en campo adicional) <br>OBSERVACIONES REALIZADAS AL EXPEDIENTE TECNICO POR PARTE DE ELECTROSUR SA,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,VIABLE,NO,"[07/04/2026]  - Entregar terreno / emitir orden de inicio / acto de inicio <br>LEVANTAMIENTO DE OBSERVACIONES, EVALUACION DEL EXPEDIENTE TECNICO.",0,NO
2668224,2668224,UEI DE LA MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR,1118697.2,1119958.86,"AMPLIACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA C.C SANTA ANA DE PACOYAN,   DISTRITO DE SIMON BOLIVAR DE LA PROVINCIA DE PASCO DEL DEPARTAMENTO DE PASCO",2026-03-31 05:00:00,2024-11-13 21:55:23,,2025-10-17 05:00:00,2025-10-17 05:00:00,PROYECTO DE INVERSION,1118697.22,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[31/03/2026]  - Expediente técnico / Documento Equivalente aprobado, sin inicio de ejecución <br>A la fecha el expediente técnico del proyecto de inversión, se encuentra aprobado mediante RESOLUCION DE ALCALDIA Nº359-2025-MDSB/A de fecha 17 de octubre del 2025, por lo tanto, de acuerdo al ciclo de inversión, este pasa a la etapa de ejecución física.",,[31/03/2026]  - Sin restricciones relevantes para la ejecución <br>NO SE IDENTIFICARON RESTRICCIONES,SI,NO,22/10/2026 00:00:00,22/01/2027 00:00:00,"ADMINISTRACIÓN INDIRECTA - POR CONTRATA,ADMINISTRACIÓN DIRECTA",0.0,3.71,31/03/2026,VIABLE,SI,[31/03/2026]  - Otras acciones de gestión (detalle en campo adicional) <br>EN COOORDINACION PARA CONTINUAR CON EL CICLO DE INVERSION,2,NO
2569381,2569381,UEI DE LA MUNICIPALIDAD DISTRITAL DE LAMAY,1054478.51,1054478.51,CREACION DEL SERVICIO DE HABITABILIDAD INSTITUCIONAL EN LA COMUNIDAD CAMPESINA DE HUAMA DEL DISTRITO DE LAMAY - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,,2022-12-15 00:24:49,,,,PROYECTO DE INVERSION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LAMAY,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos., ,, ,NO,NO,,,ADMINISTRACIÓN DIRECTA,0.0,0.0,,VIABLE,NO, ,0,NO
2686057,2686057,UEI DE LA MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CACHORA,956878.88,956878.88,"RENOVACION DE PUENTE; EN EL(LA) PROGRESIVA 5+400 DEL CAMINO VECINAL RUTA AP 617- MARJUPATA ALTA - ASIL -  PACCAYPATA - TASTA POYONCCO  DISTRITO DE SAN PEDRO DE CACHORA, PROVINCIA ABANCAY, DEPARTAMENTO APURIMAC",2025-11-24 05:00:00,2025-10-15 23:15:32,,,,IOARR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CACHORA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[24/11/2025] a la actualidad se encuentra en busca del financiamiento mediante pro vias nacional,,[24/11/2025] ninguno,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,APROBADO,SI,[24/11/2025] ninguno,2,NO
