investment_code,CODIGO_UNICO,NUM_ANIO,MTO_DEVEN,MTO_PIM,MTO_PIA,MTO_CERT,MTO_COMPROM,SEC_EJEC,DES_UEP
2322591,2322591,2016,438457.98,438459,0,438457.98,438457.98,1296,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL
2322591,2322591,2017,119761.0,119811,0,119761.0,119761.0,1296,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL
2322591,2322591,2018,8400.0,8400,0,8400.0,8400.0,1296,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL
2518188,2518188,2021,30000.0,30000,0,30000.0,30000.0,300150,MUNICIPALIDAD PROVINCIAL DE HUARI
2518188,2518188,2022,12000.0,1178306,0,1178305.03,12000.0,300150,MUNICIPALIDAD PROVINCIAL DE HUARI
2518188,2518188,2024,1002369.75,1166306,0,1166305.03,1166305.03,300150,MUNICIPALIDAD PROVINCIAL DE HUARI
2518188,2518188,2025,5313.7,13482,0,13481.46,13481.46,300150,MUNICIPALIDAD PROVINCIAL DE HUARI
2475326,2475326,2020,33000.0,33000,0,33000.0,33000.0,300785,MUNICIPALIDAD PROVINCIAL DE URUBAMBA
2475326,2475326,2022,1941882.39,3876445,841922,2479690.88,2174641.27,300785,MUNICIPALIDAD PROVINCIAL DE URUBAMBA
2475326,2475326,2023,2081932.56,2545785,300000,2544629.24,2178554.24,300785,MUNICIPALIDAD PROVINCIAL DE URUBAMBA
2475326,2475326,2024,763832.14,766680,0,763832.14,763832.14,300785,MUNICIPALIDAD PROVINCIAL DE URUBAMBA
2475326,2475326,2025,0.0,26955,0,0.0,0.0,300785,MUNICIPALIDAD PROVINCIAL DE URUBAMBA
2133750,2133750,2011,35594.0,35594,0,0.0,35594.0,301619,MUNICIPALIDAD DISTRITAL DE SAN JOSE
2281935,2281935,2017,0.0,15750,0,0.0,0.0,301645,MUNICIPALIDAD PROVINCIAL DE HUANCANE
2281935,2281935,2018,30000.0,30000,0,30000.0,30000.0,301645,MUNICIPALIDAD PROVINCIAL DE HUANCANE
2281935,2281935,2019,1164665.47,1243927,0,1237319.0,1189527.7,301645,MUNICIPALIDAD PROVINCIAL DE HUANCANE
2281935,2281935,2020,355050.47,620809,0,620809.0,520316.89,301645,MUNICIPALIDAD PROVINCIAL DE HUANCANE
2281935,2281935,2021,1742713.74,1825564,102500,1817192.96,1765331.24,301645,MUNICIPALIDAD PROVINCIAL DE HUANCANE
2281935,2281935,2022,95324.0,130200,0,130200.0,95324.0,301645,MUNICIPALIDAD PROVINCIAL DE HUANCANE
2698261,2698261,2025,321629.91,323503,0,323502.71,323502.71,301689,MUNICIPALIDAD DISTRITAL DE PHARA
2618814,2618814,2026,0.0,200000,200000,0.0,0.0,301537,MUNICIPALIDAD DISTRITAL DE TAMBO GRANDE
2206989,2206989,2012,0.0,10800,0,0.0,0.0,300620,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC - BAMBAMARCA
2206989,2206989,2013,641346.13,645961,0,641346.13,641346.13,300620,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC - BAMBAMARCA
2206989,2206989,2014,27425.25,27615,0,27425.25,27425.25,300620,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC - BAMBAMARCA
2029691,2029691,2006,12544.66,120000,0,0.0,12544.66,1027,REGION LIMA
2029691,2029691,2007,331731.67,344582,0,0.0,331731.67,1027,REGION LIMA
2029691,2029691,2008,0.0,210000,0,0.0,0.0,1027,REGION LIMA
2029691,2029691,2009,210000.0,310000,0,0.0,210000.0,1027,REGION LIMA
2029691,2029691,2010,45205.3,45220,0,0.0,45205.3,1027,REGION LIMA
2029691,2029691,2011,61854.0,61854,0,0.0,61854.0,1027,REGION LIMA
2483598,2483598,2021,8905.5,16534,0,16533.31,13609.86,301053,MUNICIPALIDAD DISTRITAL DE ACOLLA
2483598,2483598,2022,3764.6,4005,0,4004.36,3764.6,301053,MUNICIPALIDAD DISTRITAL DE ACOLLA
2377900,2377900,2017,275267.0,500298,0,275267.0,275267.0,300201,MUNICIPALIDAD DISTRITAL DE CONCHUCOS
2377900,2377900,2018,223606.02,223607,0,223607.0,223606.02,300201,MUNICIPALIDAD DISTRITAL DE CONCHUCOS
2146195,2146195,2011,51500.9,53301,0,0.0,51500.9,300985,MUNICIPALIDAD PROVINCIAL DE NAZCA
2484944,2484944,2020,17000.0,17000,0,17000.0,17000.0,300192,MUNICIPALIDAD DISTRITAL DE CARHUAPAMPA
2484944,2484944,2021,27847.59,266116,0,30441.41,27847.59,300192,MUNICIPALIDAD DISTRITAL DE CARHUAPAMPA
2484944,2484944,2022,139982.1,160576,0,160574.3,139982.1,300192,MUNICIPALIDAD DISTRITAL DE CARHUAPAMPA
2017492,2017492,2005,292996.78,4389600,0,0.0,292996.78,1070,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO- DIRECCION GENERAL DE ADMINISTRACION
2017492,2017492,2006,783681.3,8812250,6909247,0.0,783681.3,1070,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO- DIRECCION GENERAL DE ADMINISTRACION
2017492,2017492,2007,2557476.05,12627675,11669227,0.0,2604310.47,1070,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO- DIRECCION GENERAL DE ADMINISTRACION
2017492,2017492,2008,3189597.67,13090938,12257000,0.0,3510979.07,1070,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO- DIRECCION GENERAL DE ADMINISTRACION
2017492,2017492,2009,741134.7,5668831,4640139,0.0,741134.7,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2009,2528069.81,3657216,3747340,0.0,2528069.81,1070,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO- DIRECCION GENERAL DE ADMINISTRACION
2017492,2017492,2010,1768061.92,7513365,7513365,0.0,1768079.92,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2010,829263.57,1125391,1079664,0.0,829263.57,1070,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO- DIRECCION GENERAL DE ADMINISTRACION
2017492,2017492,2011,7573358.8,11255191,5131409,0.0,7575751.64,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2011,595639.17,1317360,781460,0.0,595639.17,1070,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO- DIRECCION GENERAL DE ADMINISTRACION
2017492,2017492,2012,3837483.38,4000761,0,3997684.61,3837483.38,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2013,1834878.03,3363563,5068085,1834878.73,1834878.03,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2014,2292247.37,3058079,1679557,2293925.33,2293925.33,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2015,1130421.76,1294478,1767474,1131078.56,1131078.56,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2016,1329317.9,1789976,2138638,1334185.12,1334185.12,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2017,794291.66,843119,0,843117.43,794399.66,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2018,0.0,857117,2259118,0.0,0.0,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2020,470654.07,752205,2315888,617911.63,617424.43,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2021,827754.24,840004,0,832766.38,829831.78,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2022,20827.25,103865,3683744,42327.25,20827.25,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2023,33652.99,80000,0,33652.99,33652.99,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2024,768372.0,1134410,2624944,1060638.83,967387.08,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2025,808518.88,927162,46347,908006.46,843299.26,790,REGION CUSCO -PLAN COPESCO
2017492,2017492,2026,8257.08,4000000,4000000,508600.0,508600.0,790,REGION CUSCO -PLAN COPESCO
2627199,2627199,2025,21250.0,85000,0,83650.0,83650.0,300549,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA
2627199,2627199,2026,0.0,63750,0,0.0,0.0,300549,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA
2711150,2711150,2025,263229.5,265772,0,263229.5,263229.5,301434,MUNICIPALIDAD PROVINCIAL DEL ALTO AMAZONAS - YURIMAGUAS
2296872,2296872,2017,458933.99,480000,0,463706.0,463706.0,301218,MUNICIPALIDAD DISTRITAL DE LAGUNAS
2336971,2336971,2017,32000.0,32000,0,32000.0,32000.0,301854,MUNICIPALIDAD PROVINCIAL DE PUTUMAYO
2510035,2510035,2021,0.0,40200,0,40200.0,0.0,300160,MUNICIPALIDAD DISTRITAL DE PONTO
2510035,2510035,2022,1106630.03,1129477,0,1123256.09,1106630.03,300160,MUNICIPALIDAD DISTRITAL DE PONTO
2510035,2510035,2023,58607.05,58608,0,58607.05,58607.05,300160,MUNICIPALIDAD DISTRITAL DE PONTO
2511432,2511432,2021,213006.85,230076,0,230074.81,213018.31,301163,MUNICIPALIDAD DISTRITAL DE CHARAT
2511432,2511432,2022,11536.45,17070,0,17067.96,11536.45,301163,MUNICIPALIDAD DISTRITAL DE CHARAT
2047596,2047596,2008,224054.06,224055,0,0.0,224054.06,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2047596,2047596,2009,10600.0,10600,0,0.0,10600.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2257137,2257137,2017,236264.9,322946,0,322943.85,236264.9,301605,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO
2257137,2257137,2018,86494.2,86681,0,86494.2,86494.2,301605,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO
2699467,2699467,2026,0.0,42000,0,42000.0,0.0,300210,MUNICIPALIDAD PROVINCIAL DE POMABAMBA
2551347,2551347,2022,99086.17,111473,0,111471.88,108771.01,301132,MUNICIPALIDAD DISTRITAL DE LAREDO
2551347,2551347,2023,0.0,0,193935,0.0,0.0,301132,MUNICIPALIDAD DISTRITAL DE LAREDO
2551347,2551347,2024,40000.0,40000,0,40000.0,40000.0,301132,MUNICIPALIDAD DISTRITAL DE LAREDO
2002459,2002459,2006,16861.11,3511622,0,0.0,16861.11,186,DIRECCION EJECUTIVA DE PROYECTOS-DEP
2002459,2002459,2007,2449940.15,2452170,2067800,0.0,2449940.15,186,DIRECCION EJECUTIVA DE PROYECTOS-DEP
2002459,2002459,2008,189784.32,190120,0,0.0,189784.32,1280,MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL
2192019,2192019,2014,64629.0,64629,0,64629.0,64629.0,300641,MUNICIPALIDAD DISTRITAL DE TABACONAS
2458244,2458244,2019,212113.8,224892,0,220894.8,212113.8,300272,MUNICIPALIDAD DISTRITAL DE SAN JERONIMO
2458244,2458244,2020,21101.0,21101,0,21101.0,21101.0,300272,MUNICIPALIDAD DISTRITAL DE SAN JERONIMO
2458244,2458244,2021,0.0,0,116000,0.0,0.0,300272,MUNICIPALIDAD DISTRITAL DE SAN JERONIMO
2458244,2458244,2022,0.0,1811,0,1810.92,1810.92,300272,MUNICIPALIDAD DISTRITAL DE SAN JERONIMO
2458244,2458244,2023,394099.1,474709,0,437544.3,401399.1,300272,MUNICIPALIDAD DISTRITAL DE SAN JERONIMO
2458244,2458244,2024,305201.26,323326,0,323316.8,312505.13,300272,MUNICIPALIDAD DISTRITAL DE SAN JERONIMO
2458244,2458244,2026,5540.0,197653,0,157322.6,157322.6,300272,MUNICIPALIDAD DISTRITAL DE SAN JERONIMO
2537363,2537363,2022,554702.94,565009,0,565008.46,565008.46,301024,MUNICIPALIDAD DISTRITAL DE SAN AGUSTIN
2537363,2537363,2023,36455.52,39456,0,36455.52,36455.52,301024,MUNICIPALIDAD DISTRITAL DE SAN AGUSTIN
2537363,2537363,2024,3000.33,3001,0,3000.33,3000.33,301024,MUNICIPALIDAD DISTRITAL DE SAN AGUSTIN
2223548,2223548,2014,8500.0,4374650,0,8500.0,8500.0,300339,MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR
2223548,2223548,2015,4954739.73,5581340,0,4954739.73,4954739.73,300339,MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR
2223548,2223548,2016,325845.6,325847,0,325845.6,325845.6,300339,MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR
2104302,2104302,2010,0.0,0,1300000,0.0,0.0,301587,MUNICIPALIDAD PROVINCIAL DE SECHURA
2104302,2104302,2010,2834781.26,2864130,0,0.0,2839500.56,301592,MUNICIPALIDAD DISTRITAL DE RINCONADA LLICUAR
2104302,2104302,2011,867561.24,867647,0,0.0,867561.24,301592,MUNICIPALIDAD DISTRITAL DE RINCONADA LLICUAR
2368594,2368594,2019,33550.0,33550,0,33550.0,33550.0,301433,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA
2368594,2368594,2021,0.0,70000,70000,0.0,0.0,301433,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA
2368594,2368594,2023,0.0,0,70000,0.0,0.0,301433,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA
2368594,2368594,2025,0.0,0,75000,0.0,0.0,301433,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA
2368594,2368594,2026,0.0,500000,0,0.0,0.0,861,REGION LORETO-SEDE CENTRAL
2368594,2368594,2026,0.0,50000,50000,0.0,0.0,301433,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA
2503611,2503611,2021,15000.0,15000,0,15000.0,15000.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2503611,2503611,2024,35000.0,35000,0,35000.0,35000.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2639027,2639027,2024,83161.39,91614,0,91613.44,86356.59,301343,MUNICIPALIDAD DISTRITAL DE CHICLA
2639027,2639027,2025,0.0,6854,0,0.0,0.0,301343,MUNICIPALIDAD DISTRITAL DE CHICLA
2715358,2715358,2025,10755.0,10755,0,10755.0,10755.0,300075,MUNICIPALIDAD DISTRITAL DE SANTA ROSA
2715358,2715358,2026,11000.0,11000,0,11000.0,11000.0,300075,MUNICIPALIDAD DISTRITAL DE SANTA ROSA
2620991,2620991,2023,90336.0,91100,0,90336.0,90336.0,300784,MUNICIPALIDAD DISTRITAL DE QUIQUIJANA
2620991,2620991,2024,1136199.42,1137887,0,1137882.15,1136199.42,300784,MUNICIPALIDAD DISTRITAL DE QUIQUIJANA
2620991,2620991,2025,1146648.16,1284567,600000,1284565.16,1277565.16,300784,MUNICIPALIDAD DISTRITAL DE QUIQUIJANA
2620991,2620991,2026,340289.26,500000,500000,462763.02,367663.08,300784,MUNICIPALIDAD DISTRITAL DE QUIQUIJANA
2159511,2159511,2012,52070.0,75900,0,52070.0,52070.0,300533,MUNICIPALIDAD DISTRITAL DE CANARIA
2159511,2159511,2015,0.0,338090,0,338090.0,338090.0,1296,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL
2159511,2159511,2016,338090.0,338090,0,338090.0,338090.0,1296,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRORURAL
2529045,2529045,2021,129265.28,167849,0,167848.08,129265.28,301267,MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA)
2529045,2529045,2022,79529.16,79530,0,79529.16,79529.16,301267,MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA)
2055268,2055268,2007,38854.02,54900,0,0.0,38854.02,301209,MUNICIPALIDAD PROVINCIAL DE VIRU
2055268,2055268,2008,170902.4,170909,0,0.0,170902.4,301209,MUNICIPALIDAD PROVINCIAL DE VIRU
2055268,2055268,2009,2714.32,7453,0,0.0,2714.32,301209,MUNICIPALIDAD PROVINCIAL DE VIRU
2282737,2282737,2015,179091.45,197213,0,197212.72,197212.72,300983,MUNICIPALIDAD DISTRITAL DE SUNAMPE
2282737,2282737,2016,18121.27,18122,0,18121.27,18121.27,300983,MUNICIPALIDAD DISTRITAL DE SUNAMPE
2114952,2114952,2010,337382.29,337848,0,0.0,337382.29,300471,MUNICIPALIDAD PROVINCIAL DE LA MAR - SAN MIGUEL
2114952,2114952,2011,395746.06,400465,300000,0.0,395746.06,300471,MUNICIPALIDAD PROVINCIAL DE LA MAR - SAN MIGUEL
2114952,2114952,2012,4186.08,4719,0,4186.08,4186.08,300471,MUNICIPALIDAD PROVINCIAL DE LA MAR - SAN MIGUEL
2651324,2651324,2025,0.0,410000,0,410000.0,410000.0,301323,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO
2651324,2651324,2026,41000.0,410000,0,410000.0,410000.0,301323,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO
2553787,2553787,2022,14000.0,14000,0,14000.0,14000.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA
2553787,2553787,2023,667687.05,674446,0,674445.52,667687.05,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA
2553787,2553787,2024,4200.0,4200,0,4200.0,4200.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA
2553787,2553787,2025,18875.73,18876,0,18875.73,18875.73,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA
2199410,2199410,2014,388934.0,389744,0,389744.0,388934.0,301178,MUNICIPALIDAD DISTRITAL DE CHILLIA
2199410,2199410,2016,9000.0,18000,0,9000.0,9000.0,301178,MUNICIPALIDAD DISTRITAL DE CHILLIA
2640959,2640959,2024,30000.0,30000,0,30000.0,30000.0,300617,MUNICIPALIDAD DISTRITAL DE SANTO TOMAS
2377643,2377643,2017,313934.66,313935,0,313934.66,313934.66,300139,MUNICIPALIDAD PROVINCIAL DE CASMA
2377643,2377643,2019,17800.0,17800,0,17800.0,17800.0,300139,MUNICIPALIDAD PROVINCIAL DE CASMA
2377643,2377643,2020,171587.25,531485,0,531484.97,531484.97,300139,MUNICIPALIDAD PROVINCIAL DE CASMA
2377643,2377643,2021,359291.61,359898,0,359898.0,359898.0,300139,MUNICIPALIDAD PROVINCIAL DE CASMA
2304277,2304277,2016,0.0,30000,0,0.0,0.0,300089,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2304277,2304277,2017,0.0,33000,0,3000.0,0.0,300089,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2304277,2304277,2018,15000.0,33000,700000,33000.0,15000.0,300089,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2304277,2304277,2019,0.0,0,1500000,0.0,0.0,300089,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2304277,2304277,2021,0.0,382024,920910,0.0,0.0,300089,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2042039,2042039,2007,245800.6,420000,0,0.0,245800.6,301281,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO
2042039,2042039,2008,209923.59,209924,0,0.0,209923.59,301281,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO
2483849,2483849,2023,1300320.69,1480000,100000,1319029.65,1319029.65,300308,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO
2483849,2483849,2024,391464.66,391684,0,391464.66,391464.66,300308,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO
2483849,2483849,2025,28522.42,28523,0,28522.42,28522.42,300308,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO
2415418,2415418,2018,11350.0,11350,0,11350.0,11350.0,300342,MUNICIPALIDAD DISTRITAL DE PAUCARPATA
2415418,2415418,2023,5000.0,37000,0,37000.0,5000.0,300342,MUNICIPALIDAD DISTRITAL DE PAUCARPATA
2415418,2415418,2024,0.0,32000,0,32000.0,0.0,300342,MUNICIPALIDAD DISTRITAL DE PAUCARPATA
2415418,2415418,2025,714768.65,718024,0,717268.65,717268.65,300342,MUNICIPALIDAD DISTRITAL DE PAUCARPATA
2163619,2163619,2012,56400.0,56400,0,56400.0,56400.0,301150,MUNICIPALIDAD DISTRITAL DE CONDORMARCA
2163619,2163619,2013,127243.06,197584,0,127243.06,127243.06,301150,MUNICIPALIDAD DISTRITAL DE CONDORMARCA
2163619,2163619,2014,33496.67,34342,0,33496.67,33496.67,301150,MUNICIPALIDAD DISTRITAL DE CONDORMARCA
2685336,2685336,2025,20000.0,167579,0,167578.64,20000.0,300463,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE LUCANAMARCA
2685336,2685336,2026,39417.4,197579,0,113125.1,51319.6,300463,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE LUCANAMARCA
2476239,2476239,2020,521016.18,589435,0,554159.74,554159.74,301180,MUNICIPALIDAD DISTRITAL DE HUAYLILLAS
2476239,2476239,2021,40046.0,47275,0,47275.0,40046.0,301180,MUNICIPALIDAD DISTRITAL DE HUAYLILLAS
2476239,2476239,2022,1572.36,1573,0,1572.36,1572.36,301180,MUNICIPALIDAD DISTRITAL DE HUAYLILLAS
2658639,2658639,2026,0.0,100000,100000,0.0,0.0,301541,MUNICIPALIDAD DISTRITAL DE LAGUNAS
2376881,2376881,2017,73560.0,77082,0,73560.0,73560.0,300441,MUNICIPALIDAD DISTRITAL DE ACOCRO
2457333,2457333,2019,30000.0,30000,0,30000.0,30000.0,301425,MUNICIPALIDAD DISTRITAL DE INDIANA
2457333,2457333,2020,3480.0,3480,0,3480.0,3480.0,301425,MUNICIPALIDAD DISTRITAL DE INDIANA
2457333,2457333,2021,15000.0,15000,0,15000.0,15000.0,301425,MUNICIPALIDAD DISTRITAL DE INDIANA
2500094,2500094,2021,50000.0,6795253,0,50000.0,50000.0,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2022,31702629.59,31834252,33902745,31702631.23,31702629.59,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2023,15758902.85,16124566,53582138,16123569.43,15758902.85,1677,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS - RCC
2500094,2500094,2024,29386383.24,29410613,73955397,29410609.03,29386996.84,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2025,50113997.02,50124651,99560565,50113997.28,50113997.02,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2500094,2500094,2026,45093391.67,99836239,88367394,58018415.0,54404957.34,1750,AUTORIDAD NACIONAL DE INFRAESTRUCTURA - ANIN
2326359,2326359,2016,0.0,201431,0,0.0,0.0,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2017,208170.11,213247,0,210430.37,208170.11,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2326359,2326359,2018,5269.75,5270,0,5269.75,5269.75,301251,MUNICIPALIDAD DISTRITAL DE ANCON
2222860,2222860,2013,1546755.85,1688499,0,1688498.28,1688498.28,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2222860,2222860,2014,130249.81,130250,0,130249.81,130249.81,301183,MUNICIPALIDAD DISTRITAL DE PARCOY
2296393,2296393,2015,28986.0,256372,0,28986.0,28986.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2016,430650.73,568065,0,552331.23,430650.73,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2017,0.0,137414,0,0.0,0.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2018,104201.98,137414,0,129000.0,120867.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2019,25142.88,25490,0,25483.88,25142.88,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2296393,2296393,2020,5164.9,5165,0,5164.9,5164.9,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2451789,2451789,2019,25000.0,25000,0,25000.0,25000.0,301158,MUNICIPALIDAD DISTRITAL DE CALAMARCA
2451789,2451789,2021,0.0,127971,556642,0.0,0.0,301158,MUNICIPALIDAD DISTRITAL DE CALAMARCA
2451789,2451789,2023,0.0,0,454308,0.0,0.0,301158,MUNICIPALIDAD DISTRITAL DE CALAMARCA
2127226,2127226,2010,258613.45,655391,0,0.0,258613.45,300744,MUNICIPALIDAD DISTRITAL DE PALLPATA
2127226,2127226,2011,0.0,0,10000,0.0,0.0,300744,MUNICIPALIDAD DISTRITAL DE PALLPATA
2060640,2060640,2008,287499.18,287500,0,0.0,287499.18,156,PROG. NAC. MANEJO DECUENCAS HIDROGRAFICAS Y CONSERVACION DE SUELOS
2335474,2335474,2017,472576.31,478700,0,472780.31,472780.31,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2335474,2335474,2018,13054.0,80309,450590,13054.0,13054.0,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE
2494742,2494742,2020,143756.68,177956,0,143756.68,143756.68,300196,MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL DE RAJAN
2512456,2512456,2021,432726.32,447215,0,433726.32,433726.32,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2022,0.0,16200,0,15000.0,15000.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2024,0.0,30000,0,26000.0,26000.0,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2512456,2512456,2025,366113.4,370340,0,370244.97,366113.4,301561,MUNICIPALIDAD DISTRITAL DE SALITRAL
2178726,2178726,2013,20111.45,20112,0,20111.45,20111.45,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2014,14113.48,14115,0,14113.48,14113.48,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2015,5000.0,5000,0,5000.0,5000.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2016,2036949.28,2535795,0,2036949.28,2036949.28,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2017,434912.25,532235,0,434912.25,434912.25,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2018,72000.0,72000,0,72000.0,72000.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2020,0.0,481796,1187603,481796.0,481796.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2178726,2178726,2023,0.0,0,1187603,0.0,0.0,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL
2472959,2472959,2020,20640.0,20640,0,20640.0,20640.0,300885,MUNICIPALIDAD PROVINCIAL DE HUANUCO
2573188,2573188,2023,20000.0,20000,0,20000.0,20000.0,301758,MUNICIPALIDAD DISTRITAL DE YURACYACU
2059687,2059687,2008,57365.6,57366,0,0.0,57365.6,300251,MUNICIPALIDAD PROVINCIAL DE ABANCAY
2190748,2190748,2014,267731.55,267732,0,267731.55,267731.55,301526,MUNICIPALIDAD DISTRITAL DE POZUZO
2307366,2307366,2016,11500.0,11500,0,11500.0,11500.0,301453,MUNICIPALIDAD DISTRITAL DE SAN PABLO
2703163,2703163,2026,0.0,41000,0,0.0,0.0,300442,MUNICIPALIDAD DISTRITAL DE ACOS VINCHOS
2340503,2340503,2017,170822.4,204816,0,173822.4,172322.4,301528,MUNICIPALIDAD DISTRITAL DE VILLA RICA
2340503,2340503,2018,32214.0,33994,0,32214.0,32214.0,301528,MUNICIPALIDAD DISTRITAL DE VILLA RICA
2452032,2452032,2019,67067.98,71395,0,67521.98,67067.98,300088,MUNICIPALIDAD DISTRITAL DE HUANCHAY
2452032,2452032,2020,1000.0,4000,0,1000.0,1000.0,300088,MUNICIPALIDAD DISTRITAL DE HUANCHAY
2452032,2452032,2022,0.0,3000,0,3000.0,0.0,300088,MUNICIPALIDAD DISTRITAL DE HUANCHAY
