investment_code,CODIGO_UNICO,NUM_ANIO,MTO_DEVEN,MTO_PIM,MTO_PIA,MTO_CERT,MTO_COMPROM,COD_ESPECIFICA,DES_ESPECIFICA
2617573,2617573,2025,56999.8,57000,0,56999.8,56999.8,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2270576,2270576,2015,81157.33,279789,0,79129.71,79129.71,2.6.23.5,AGUA Y SANEAMIENTO
2270576,2270576,2015,7000.0,7000,0,7000.0,7000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2270576,2270576,2016,2624.36,5448,0,2822.4,2822.4,2.6.23.5,AGUA Y SANEAMIENTO
2270576,2270576,2017,2822.4,2823,0,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2320661,2320661,2018,88000.0,88000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2091539,2091539,2009,38617.4,52364,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2091539,2091539,2010,24493.0,24496,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2091539,2091539,2013,9710.1,9711,0,9710.1,9710.1,2.6.71.6,OTRAS INVERSIONES INTANGIBLES
2177789,2177789,2013,108403.23,108406,0,27068.14,90699.54,2.6.23.2,INFRAESTRUCTURA VIAL
2480522,2480522,2022,315271.84,413599,0,0.0,372238.26,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2480522,2480522,2022,10000.0,10000,0,10000.0,10000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2480522,2480522,2022,20679.9,20680,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2480522,2480522,2023,82004.48,82006,0,82004.49,82004.48,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2284684,2284684,2016,177098.58,200236,0,200236.0,177098.58,2.6.23.2,INFRAESTRUCTURA VIAL
2284684,2284684,2016,0.0,8000,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2284684,2284684,2017,0.0,16187,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2321945,2321945,2016,0.0,191358,0,0.0,0.0,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2321945,2321945,2016,8000.0,8000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2321945,2321945,2016,0.0,7400,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2321945,2321945,2017,191357.67,191358,0,191357.67,191357.67,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2321945,2321945,2017,8165.43,8166,0,8165.43,8165.43,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2616404,2616404,2023,108558.32,136100,0,136098.61,108558.32,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2616404,2616404,2024,0.0,22000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2647097,2647097,2024,33000.0,33000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2530482,2530482,2024,0.0,3338803,0,0.0,0.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2530482,2530482,2024,0.0,241600,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2530482,2530482,2024,246200.0,445959,0,246200.0,246200.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2530482,2530482,2025,7165210.6,8032465,0,7165210.6,7165210.6,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2530482,2530482,2025,241599.76,241600,0,241599.76,241599.76,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2530482,2530482,2025,250659.78,335659,0,250659.78,250659.78,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2165074,2165074,2012,63995.62,64005,0,64004.01,64004.01,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2165074,2165074,2012,8100.0,8100,0,8100.0,8100.0,2.6.81.2,ESTUDIO DE PREINVERSION
2165074,2165074,2012,12003.0,12003,0,12003.0,12003.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2165074,2165074,2013,221730.79,221731,0,221730.79,221730.79,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2165074,2165074,2013,9000.0,9000,0,9000.0,9000.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2527652,2527652,2021,15000.0,15000,0,0.0,15000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2527652,2527652,2024,10000.0,10000,0,10000.0,10000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2715454,2715454,2025,0.0,42500,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2715454,2715454,2026,42500.0,42500,0,0.0,42500.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2541814,2541814,2025,0.0,2000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2541814,2541814,2026,0.0,102355,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2423388,2423388,2018,12500.0,12500,0,12500.0,12500.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2423388,2423388,2023,19765.0,39530,0,0.0,39530.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2423388,2423388,2024,0.0,19765,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2451776,2451776,2019,211684.46,217652,0,216564.56,212085.56,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2451776,2451776,2019,12500.0,12500,0,-3500.0,12500.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2451776,2451776,2021,14931.16,14932,0,0.0,14932.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2692290,2692290,2025,54369.75,75474,0,59553.0,58512.89,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2692290,2692290,2026,0.0,4353000,0,0.0,0.0,2.6.32.4,"ADQUISICION DE MOBILIARIO, EQUIPOS Y APARATOS MEDICOS"
2692290,2692290,2026,27485.83,66500,0,35100.0,35100.0,2.6.71.6,OTRAS INVERSIONES INTANGIBLES
2692290,2692290,2026,22710.29,49330,0,24577.0,24577.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2432844,2432844,2021,287131.93,747137,0,133110.27,189554.3,2.6.23.2,INFRAESTRUCTURA VIAL
2432844,2432844,2021,4000.0,17000,0,0.0,4000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2432844,2432844,2021,7627.0,20800,0,-13173.0,-13173.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2432844,2432844,2022,509562.81,740647,0,440383.56,509562.81,2.6.23.2,INFRAESTRUCTURA VIAL
2432844,2432844,2022,11694.9,31173,0,12989.83,12989.83,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2335614,2335614,2017,7747.4,7945,0,5824.4,5627.4,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2335614,2335614,2019,198860.61,1006692,1062680,294011.04,259648.99,2.6.23.5,AGUA Y SANEAMIENTO
2335614,2335614,2019,25798.79,26350,0,26348.79,25798.79,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2335614,2335614,2019,29339.05,29638,0,29339.05,29339.05,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2335614,2335614,2021,199407.71,236887,0,196855.16,215199.96,2.6.23.5,AGUA Y SANEAMIENTO
2335614,2335614,2021,25539.18,25540,0,11850.68,11850.68,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2335614,2335614,2022,27147.69,67974,0,15004.02,27152.16,2.6.23.5,AGUA Y SANEAMIENTO
2335614,2335614,2023,19042.5,19044,0,19042.5,19042.5,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2335614,2335614,2025,21803.9,21804,0,21803.9,21803.9,2.6.23.5,AGUA Y SANEAMIENTO
2335614,2335614,2025,4365.17,4366,0,4365.17,4365.17,2.6.32.3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES
2610614,2610614,2023,38900.0,38900,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2610614,2610614,2024,2904230.0,3618674,0,-402075.67,3618673.33,2.6.23.2,INFRAESTRUCTURA VIAL
2610614,2610614,2024,145840.0,202000,0,34000.0,34000.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2610614,2610614,2025,422095.46,422096,0,330419.6,38071.73,2.6.23.2,INFRAESTRUCTURA VIAL
2610614,2610614,2025,56160.0,56160,0,56160.0,56160.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2480722,2480722,2021,0.0,91,0,0.0,0.0,2.6.23.3,INFRAESTRUCTURA ELECTRICA
2480722,2480722,2021,13500.0,29561,0,18500.0,17000.0,2.6.23.4,INFRAESTRUCTURA AGRICOLA
2508582,2508582,2022,35880.0,36000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2651835,2651835,2024,0.0,40000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2651835,2651835,2026,0.0,3000,3000,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2547741,2547741,2022,33900.0,34000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2547741,2547741,2023,7920.0,39600,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2329375,2329375,2017,15000.0,15000,0,15000.0,15000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2167952,2167952,2013,108050.82,112851,0,96282.15,111129.82,2.6.23.5,AGUA Y SANEAMIENTO
2167952,2167952,2014,1978.5,2362,0,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2167952,2167952,2015,2117.47,2644,0,2117.47,2117.47,2.6.23.2,INFRAESTRUCTURA VIAL
2167952,2167952,2017,2688.46,2800,0,2781.16,2781.16,2.6.23.5,AGUA Y SANEAMIENTO
2058332,2058332,2009,260661.13,260662,0,0.0,0.0,2.6.23.3,INFRAESTRUCTURA ELECTRICA
2058332,2058332,2009,18247.05,18248,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2433564,2433564,2019,0.0,20214,0,0.0,20213.95,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2433564,2433564,2019,0.0,6851,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2433564,2433564,2021,0.0,4591,0,0.0,0.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2433564,2433564,2022,4590.88,4591,0,0.0,4590.88,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2433564,2433564,2022,29504.48,30505,0,0.0,30504.48,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2619442,2619442,2024,0.0,39600,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2660367,2660367,2024,41000.0,41000,0,41000.0,41000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2598839,2598839,2023,2482581.07,2607649,0,1322710.6,2607648.87,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2598839,2598839,2024,1577599.94,1577601,0,732110.0,1578903.23,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2598839,2598839,2025,96365.87,96366,0,0.0,102207.23,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2504206,2504206,2021,1400.0,1400,0,2800.0,1400.0,2.6.23.5,AGUA Y SANEAMIENTO
2504206,2504206,2022,1500.0,1500,0,0.0,1500.0,2.6.23.5,AGUA Y SANEAMIENTO
2602332,2602332,2023,294368.54,356510,0,291619.45,277177.94,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2602332,2602332,2023,0.0,1881,0,0.0,0.0,2.6.32.1,PARA OFICINA
2602332,2602332,2023,20000.0,20000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2602332,2602332,2023,130198.8,147842,0,127326.02,127326.02,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2602332,2602332,2024,1020359.56,1094611,0,790008.85,786397.96,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2602332,2602332,2024,146715.7,146742,0,131377.12,137298.89,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2602332,2602332,2025,799356.24,825570,300000,622344.38,662344.38,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2602332,2602332,2025,39297.8,39299,0,25019.8,25019.8,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2594822,2594822,2023,39000.0,39000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2523347,2523347,2021,0.0,23883,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2523347,2523347,2022,280044.1,311161,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2523347,2523347,2022,23882.26,23883,0,23882.26,23882.26,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2523347,2523347,2022,17148.81,19302,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2537519,2537519,2023,0.0,9,0,0.0,0.0,2.6.32.3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES
2537519,2537519,2024,2006600.0,2026730,0,0.0,459800.0,2.6.32.3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES
2537519,2537519,2025,0.0,1,0,0.0,0.0,2.6.32.3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES
2463306,2463306,2022,2574.22,2575,0,0.0,1440.0,2.6.32.1,PARA OFICINA
2463306,2463306,2022,10550.0,14050,0,0.0,600.0,2.6.32.9,ADQUISICION DE MAQUINARIA Y EQUIPO DIVERSOS
2463306,2463306,2022,299484.9,328197,0,328191.73,328191.73,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2463306,2463306,2023,167506.59,196831,0,137364.17,146725.89,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2463306,2463306,2024,47826.0,47826,0,47826.0,47826.0,2.4.23.1,A OTRAS UNIDADES DEL GOBIERNO
2463306,2463306,2024,2244496.11,2280298,2000000,2262896.11,2262896.11,2.6.23.4,INFRAESTRUCTURA AGRICOLA
2463306,2463306,2024,13480.81,13481,0,4197.0,4197.0,2.6.32.1,PARA OFICINA
2463306,2463306,2024,33487.64,33488,0,14988.64,14988.64,2.6.32.3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES
2463306,2463306,2024,460.0,460,0,460.0,460.0,2.6.32.4,"ADQUISICION DE MOBILIARIO, EQUIPOS Y APARATOS MEDICOS"
2463306,2463306,2024,4600.0,4600,0,4600.0,4600.0,2.6.32.5,ADQUISICION DE MOBILIARIO Y EQUIPO DE USO AGRICOLA Y PESQUERO
2463306,2463306,2024,71800.0,71800,0,13650.0,13650.0,2.6.32.9,ADQUISICION DE MAQUINARIA Y EQUIPO DIVERSOS
2463306,2463306,2024,75386.23,75871,0,74642.06,74321.23,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2463306,2463306,2024,131266.86,131268,0,98736.46,101206.86,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2463306,2463306,2025,3330352.42,3401890,3000000,2812093.83,3096044.98,2.6.23.4,INFRAESTRUCTURA AGRICOLA
2463306,2463306,2025,28110.0,28110,0,0.0,0.0,2.6.32.3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES
2463306,2463306,2025,46930.0,46930,0,29360.0,29360.0,2.6.32.9,ADQUISICION DE MAQUINARIA Y EQUIPO DIVERSOS
2463306,2463306,2025,20000.0,20000,0,20000.0,20000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2463306,2463306,2025,126229.54,126230,0,114257.54,114257.54,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2463306,2463306,2026,160696.45,3767320,5000000,164328.59,160696.45,2.6.23.4,INFRAESTRUCTURA AGRICOLA
2463306,2463306,2026,0.0,4700,0,0.0,0.0,2.6.32.3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES
2463306,2463306,2026,0.0,4600,0,0.0,0.0,2.6.32.5,ADQUISICION DE MOBILIARIO Y EQUIPO DE USO AGRICOLA Y PESQUERO
2463306,2463306,2026,0.0,11627,0,0.0,0.0,2.6.32.9,ADQUISICION DE MAQUINARIA Y EQUIPO DIVERSOS
2463306,2463306,2026,23944.18,211753,0,23944.18,23944.18,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2292161,2292161,2015,20559.91,55122,0,36126.0,20559.91,2.6.23.2,INFRAESTRUCTURA VIAL
2292161,2292161,2016,25787.0,34563,0,25787.0,25787.0,2.6.23.2,INFRAESTRUCTURA VIAL
2234754,2234754,2013,22292.0,22292,0,22292.0,22292.0,2.6.23.5,AGUA Y SANEAMIENTO
2234754,2234754,2014,2000.0,2000,0,2000.0,2000.0,2.6.23.5,AGUA Y SANEAMIENTO
2234754,2234754,2015,4720.0,4720,0,4720.0,4720.0,2.6.23.5,AGUA Y SANEAMIENTO
2234754,2234754,2017,2971.1,48000,14000,2971.1,2971.1,2.6.23.5,AGUA Y SANEAMIENTO
2234754,2234754,2018,12440.87,15000,0,12440.87,12440.87,2.6.23.5,AGUA Y SANEAMIENTO
2234754,2234754,2019,47877.38,55000,0,47877.38,47877.38,2.6.23.5,AGUA Y SANEAMIENTO
2234754,2234754,2021,3500.0,3500,0,0.0,3500.0,2.6.23.5,AGUA Y SANEAMIENTO
2234754,2234754,2022,0.0,597,15000,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2131121,2131121,2011,380820.0,380820,0,0.0,0.0,2.6.61.99,OTROS
2131121,2131121,2011,182574.02,730297,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2131121,2131121,2011,0.0,41329,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131121,2131121,2012,365148.04,547723,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2131121,2131121,2012,0.0,97088,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131121,2131121,2013,182574.02,182575,0,182574.02,182574.02,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2131121,2131121,2013,0.0,67962,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131121,2131121,2014,7063515.68,7063516,0,3112596.9,7063515.98,2.6.22.2,INSTALACIONES EDUCATIVAS
2131121,2131121,2014,67961.01,67962,0,67961.01,67961.01,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131121,2131121,2015,9079842.07,9654478,14095148,9652914.41,9079842.07,2.6.22.2,INSTALACIONES EDUCATIVAS
2131121,2131121,2015,828662.09,831099,51627,828662.09,828662.09,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131121,2131121,2016,76510.09,408842,893651,893651.0,893651.0,2.6.22.2,INSTALACIONES EDUCATIVAS
2131121,2131121,2016,149940.0,167215,550200,0.0,0.0,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131121,2131121,2016,93155.4,165479,107638,-83598.71,79355.4,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131121,2131121,2017,3025890.35,3035985,2658490,45183.0,3025890.36,2.6.22.2,INSTALACIONES EDUCATIVAS
2131121,2131121,2017,307473.03,338072,119068,1100.0,154479.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131121,2131121,2018,400504.6,400506,0,-304681.0,30566.49,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131121,2131121,2018,334493.67,365213,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131121,2131121,2019,159859.53,211346,204117,-55067.97,97379.1,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131121,2131121,2021,0.0,342162,47317,0.0,0.0,2.6.22.2,INSTALACIONES EDUCATIVAS
2131121,2131121,2021,8915.81,8916,0,8915.81,8915.81,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131121,2131121,2023,115636.08,115637,2502912,0.0,115636.08,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131121,2131121,2023,94738.08,94739,0,18691.2,18691.2,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2131121,2131121,2024,28959.64,71846,2361684,28959.64,28959.64,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131121,2131121,2024,19297.43,44198,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2131121,2131121,2024,38940.0,38940,0,38940.0,38940.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131121,2131121,2025,108664.26,108665,0,108664.26,108664.26,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131121,2131121,2025,165700.0,165700,0,113200.0,125200.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2705730,2705730,2025,0.0,15000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2705730,2705730,2026,0.0,11000,0,0.0,0.0,2.6.71.6,OTRAS INVERSIONES INTANGIBLES
2705730,2705730,2026,0.0,15000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2694850,2694850,2025,79170.0,79670,0,32400.0,34900.0,2.6.23.2,INFRAESTRUCTURA VIAL
2534303,2534303,2021,0.0,3473,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2534303,2534303,2022,131506.93,135507,0,125361.73,125810.13,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2534303,2534303,2022,0.0,1610,0,0.0,0.0,2.6.32.1,PARA OFICINA
2534303,2534303,2022,0.0,1850,0,0.0,0.0,2.6.32.3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES
2534303,2534303,2022,340.0,340,0,0.0,0.0,2.6.32.4,"ADQUISICION DE MOBILIARIO, EQUIPOS Y APARATOS MEDICOS"
2534303,2534303,2022,96854.33,96855,0,0.0,96854.33,2.6.51.1,TERRENOS
2534303,2534303,2022,3400.0,3400,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2534303,2534303,2022,12350.0,15441,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2534303,2534303,2023,0.0,3500,0,0.0,0.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2120785,2120785,2011,516959.66,517037,0,0.0,0.0,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2120785,2120785,2017,0.0,6000,0,0.0,0.0,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2088863,2088863,2009,1050.0,1050,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2088863,2088863,2009,66456.25,79800,0,0.0,0.0,2.6.23.4,INFRAESTRUCTURA AGRICOLA
2657839,2657839,2024,0.0,315485,0,0.0,0.0,2.6.22.6,OTROS EDIFICIOS O UNIDADES NO RESIDENCIALES
2657839,2657839,2025,286720.15,288256,0,216120.84,216120.84,2.6.22.6,OTROS EDIFICIOS O UNIDADES NO RESIDENCIALES
2657839,2657839,2025,13518.5,19750,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2132774,2132774,2011,7391.5,8084,0,0.0,0.0,2.6.22.1,EDIFICIOS ADMINISTRATIVOS
2132774,2132774,2011,41181.9,41560,0,0.0,0.0,2.6.32.1,PARA OFICINA
2132774,2132774,2011,7450.0,7500,0,0.0,0.0,2.6.71.6,OTRAS INVERSIONES INTANGIBLES
2513814,2513814,2023,0.0,103804,103804,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2513814,2513814,2024,55544.72,55546,0,0.0,92575.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2459555,2459555,2019,60816.32,80465,0,79858.0,61862.32,2.6.23.2,INFRAESTRUCTURA VIAL
2459555,2459555,2019,5000.0,5000,0,0.0,5000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2459555,2459555,2021,5804.0,5804,0,3304.0,5804.0,2.6.23.2,INFRAESTRUCTURA VIAL
2552669,2552669,2022,37418.2,58211,0,58210.35,37418.2,2.6.23.5,AGUA Y SANEAMIENTO
2645720,2645720,2024,38640.0,46202,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2645720,2645720,2025,934821.52,1048351,0,954264.3,949429.53,2.6.23.2,INFRAESTRUCTURA VIAL
2645720,2645720,2025,16895.0,16895,0,1950.0,1950.0,2.6.32.9,ADQUISICION DE MAQUINARIA Y EQUIPO DIVERSOS
2645720,2645720,2025,25959.54,25961,0,35399.69,25959.54,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2645720,2645720,2026,252672.17,604686,0,381832.72,351072.67,2.6.23.2,INFRAESTRUCTURA VIAL
2645720,2645720,2026,16056.36,21114,0,16056.36,16056.36,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2186605,2186605,2013,11000.0,11000,0,11000.0,11000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2186605,2186605,2014,643312.41,643313,0,643312.41,643312.41,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2186605,2186605,2014,11300.0,11300,0,11300.0,11300.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2186605,2186605,2014,11000.0,11000,0,9900.0,9900.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2508568,2508568,2021,30000.0,30000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2508568,2508568,2023,690951.16,696772,0,68116.43,476548.52,2.6.22.2,INSTALACIONES EDUCATIVAS
2096327,2096327,2009,7599.22,7601,0,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2333071,2333071,2016,0.0,30800,0,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2333071,2333071,2017,25610.0,30800,0,0.0,10190.0,2.6.23.5,AGUA Y SANEAMIENTO
2713712,2713712,2025,42800.0,42800,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
